12/4/2012,43.43,IQTR225230065,IQ4221046,Private Company,IQ25454524
11/29/2012,65.49,IQTR224918406,IQ131465099,Private Company,IQ25454524
11/30/2012,189.94,IQTR224930356,IQ12762301,Private Company,IQ13333860
12/4/2012,3069.19,IQTR224873355,IQ274350,Private Company,IQ254571
12/19/2012,49.09,IQTR225412797,IQ154143514,Private Company,IQ326614
12/7/2012,74.455,IQTR225093300,IQ225093068,Assets/Products,IQ91829
12/7/2012,74.455,IQTR225093300,IQ225093068,Assets/Products,IQ5489573
11/21/2012,410.92,IQTR224455644,IQ22514966,Private Company,IQ882504
10/12/2012,88.82,IQTR222903879,IQ222903596,Private Company,IQ4166312
12/16/2012,463.48,IQTR225287964,IQ51738462,Private Company,IQ22549109
11/13/2012,49.9,IQTR224224123,IQ99727559,Private Company,IQ5532747
10/10/2012,32.97,IQTR222919420,IQ24964323,Private Company,IQ5523549
10/8/2012,1131.2,IQTR232625551,IQ38610394,Private Company,IQ232629116
12/21/2012,400,IQTR225832698,IQ21935067,Private Company,IQ22299079
12/20/2012,26.94,IQTR225434950,IQ3156518,Private Company,IQ31250044
10/26/2012,31.92,IQTR223609327,IQ44674626,Private Company,IQ12073933
10/24/2012,25.46,IQTR223379409,IQ236898542,Private Company,IQ29374
10/24/2012,124.99,IQTR223692166,IQ4245722,Private Company,IQ9460187
12/10/2012,282.36,IQTR225069439,IQ883596,Private Company,IQ225069241
12/11/2012,141.86,IQTR225099011,IQ21771648,Private Company,IQ4247454
12/25/2012,498.91,IQTR225545179,IQ23316169,Private Company,IQ694069
11/19/2012,294.28,IQTR224381392,IQ885129,Private Company,IQ36732
10/22/2012,36.19,IQTR223279273,IQ6424916,Private Company,IQ47228485
12/20/2012,74.8,IQTR225436657,IQ5692453,Private Company,IQ237625009
10/25/2012,1499.61,IQTR223402275,IQ100937,Private Company,IQ288195
10/16/2012,25.09,IQTR222991190,IQ222990726,Assets/Products,IQ8728880
12/20/2012,128.6,IQTR225435160,IQ6545930,Private Company,IQ878918
12/20/2012,198.01,IQTR225467277,IQ225467170,Assets/Products,IQ22173652
12/12/2012,370.24,IQTR225158068,IQ1192308,Private Company,IQ29002
12/13/2012,68.8,IQTR225204560,IQ4540610,Private Company,IQ220168
12/4/2012,245.04,IQTR224874054,IQ382151,Private Company,IQ2918947
11/21/2012,705.47,IQTR224456088,IQ38839879,Private Company,IQ43028822
10/14/2012,35.97,IQTR222947484,IQ142372041,Public Company,IQ31348
12/17/2012,233.3,IQTR225335133,IQ23184357,Private Company,IQ3608706
11/2/2012,90,IQTR223950555,IQ46130533,Private Company,IQ326054
12/21/2012,114.45,IQTR225551552,IQ91108,Private Company,IQ32856074
12/14/2012,76.12,IQTR225292643,IQ225292500,Assets/Products,IQ687223
10/12/2012,47.885,IQTR222900629,IQ222900372,Assets/Products,IQ876885
10/12/2012,47.885,IQTR222900629,IQ222900372,Assets/Products,IQ50264447
12/21/2012,71.37,IQTR225803725,IQ34284746,Private Company,IQ22239281
12/16/2012,53,IQTR225286833,IQ225286744,Assets/Products,IQ255743
12/26/2012,208.02,IQTR225589733,IQ59606324,Private Company,IQ31232183
12/17/2012,60,IQTR225296313,IQ2569475,Private Company,IQ874425
12/12/2012,286.84,IQTR225242614,IQ108412433,Private Company,IQ35418
11/12/2012,15.11,IQTR224175909,IQ128544,Private Company,IQ31210570
11/12/2012,15.11,IQTR224175909,IQ128544,Private Company,IQ224321137
11/12/2012,15.11,IQTR224175909,IQ128544,Private Company,IQ1144623
10/17/2012,84,IQTR223119765,IQ3465976,Private Company,IQ7757640
12/31/2012,147.9,IQTR225674057,IQ35649399,Private Company,IQ20117
12/6/2012,31.61,IQTR225012307,IQ951773,Private Company,-
12/5/2012,27.67,IQTR224911931,IQ171882107,Private Company,IQ12204568
11/27/2012,115.93,IQTR224662852,IQ35672833,Private Company,IQ26259736
11/27/2012,87.38,IQTR224663542,IQ224663383,Private Company,IQ224663493
10/9/2012,78.35,IQTR222697831,IQ222697748,Assets/Products,IQ105659883
10/8/2012,45.8,IQTR222682157,IQ34863370,Public Company,IQ223433230
12/31/2012,31.25,IQTR225678616,IQ100474711,Private Company,IQ6464963
12/28/2012,34.04,IQTR225630700,IQ45090413,Private Company,IQ319092
12/28/2012,30.26,IQTR225799548,IQ225799475,Assets/Products,IQ131588013
11/14/2012,106.11,IQTR224237247,IQ9390010,Private Company,IQ72526252
10/19/2012,38.4,IQTR225653727,IQ4366855,Private Company,IQ1025549
12/27/2012,91.22,IQTR225620226,IQ104485405,Private Company,IQ217830615
12/27/2012,160.28,IQTR225629772,IQ12485458,Private Company,IQ18759
12/27/2012,54.44,IQTR225600758,IQ98386,Private Company,IQ32717
11/28/2012,151.2675,IQTR224658589,IQ6490054,Private Company,IQ6515823
11/28/2012,151.2675,IQTR224658589,IQ6490054,Private Company,IQ241488186
11/28/2012,151.2675,IQTR224658589,IQ6490054,Private Company,IQ48668690
11/28/2012,151.2675,IQTR224658589,IQ6490054,Private Company,IQ1588692
11/5/2012,622.26,IQTR223957480,IQ375571,Private Company,IQ29618
11/5/2012,999.31,IQTR223970540,IQ6921034,Private Company,IQ3206502
12/20/2012,32.53,IQTR225524898,IQ225524881,Assets/Products,IQ4276705
11/26/2012,128.87,IQTR224602285,IQ871587,Private Company,IQ319791
11/8/2012,171.39,IQTR224080594,IQ367874,Private Company,IQ349515
11/5/2012,57.14,IQTR223998412,IQ223998369,Assets/Products,IQ228797472
12/31/2012,43.8333333333333,IQTR253030668,IQ253030523,Assets/Products,IQ20904544
12/31/2012,43.8333333333333,IQTR253030668,IQ253030523,Assets/Products,IQ241652038
12/31/2012,43.8333333333333,IQTR253030668,IQ253030523,Assets/Products,IQ97351862
12/19/2012,75.44,IQTR225437027,IQ225436961,Private Company,IQ874804
12/18/2012,32.58,IQTR225339831,IQ21765555,Private Company,IQ1574627
12/17/2012,68.35,IQTR225795561,IQ12438603,Private Company,IQ382553
10/19/2012,32.67,IQTR223238884,IQ96183113,Private Company,IQ33405327
12/17/2012,37.21,IQTR225334136,IQ225334079,Assets/Products,IQ106530929
10/29/2012,197.84,IQTR223636314,IQ223897597,Assets/Products,IQ124307
12/13/2012,64.98,IQTR225238603,IQ28093488,Private Company,IQ33384931
12/3/2012,50.47,IQTR224816578,IQ26593570,Private Company,IQ2523864
12/10/2012,310.19,IQTR225070610,IQ27441,Private Company,IQ24816
11/8/2012,67.95,IQTR224079817,IQ214798109,Private Company,IQ214398858
11/6/2012,102,IQTR224018629,IQ224018555,Assets/Products,IQ107608
11/11/2012,188.84,IQTR224614920,IQ49437271,Private Company,IQ61567087
12/4/2012,36.32,IQTR224967084,IQ224967011,Assets/Products,IQ223843303
12/3/2012,65.05,IQTR225472712,IQ42188009,Private Company,IQ225471609
12/3/2012,32.91,IQTR229121241,IQ229121201,Assets/Products,IQ106530929
11/14/2012,30.59,IQTR224217586,IQ107988784,Private Company,IQ240497495
11/6/2012,109.29,IQTR223987854,IQ76451355,Private Company,IQ22399604
10/30/2012,37.8,IQTR223846687,IQ13429681,Private Company,IQ223846677
10/22/2012,520.57,IQTR223288285,IQ32625483,Private Company,IQ162270
11/8/2012,37.26,IQTR224168480,IQ25119230,Private Company,IQ259627
11/26/2012,124.59,IQTR224570253,IQ3129354,Public Company,IQ796830
10/8/2012,44.67,IQTR222694729,IQ4492933,Private Company,IQ222694559
11/23/2012,32,IQTR224597664,IQ139944689,Private Company,IQ21811775
10/8/2012,53.15,IQTR222651531,IQ4492933,Private Company,IQ222694559
11/8/2012,333.35,IQTR224079726,IQ50038911,Private Company,IQ317627
11/1/2012,79.2,IQTR223874243,IQ26633194,Private Company,IQ96944
10/16/2012,67.06,IQTR222991624,IQ222991554,Private Company,IQ687223
