9/17/2019,220.47,IQTR637338331,IQ32822249,Private Company,IQ4481332
9/19/2019,239.43,IQTR638120564,IQ638119609,Private Company,-
8/20/2019,6621.41,IQTR633750871,IQ633750849,Assets/Products,IQ576158911
7/17/2019,621.43,IQTR629781116,IQ600543636,Private Company,IQ116958995
7/4/2019,27.08,IQTR628559720,IQ716548837,Public Company,IQ416007021
9/23/2019,178,IQTR638072331,IQ638072250,Private Company,IQ22277393
9/11/2019,40.68,IQTR636551524,IQ636550255,Assets/Products,IQ636551517
9/18/2019,363.878,IQTR637577233,IQ28240761,Private Company,IQ548718880
9/18/2019,363.878,IQTR637577233,IQ28240761,Private Company,IQ419553381
9/18/2019,363.878,IQTR637577233,IQ28240761,Private Company,IQ248984451
9/18/2019,363.878,IQTR637577233,IQ28240761,Private Company,IQ9934140
9/18/2019,363.878,IQTR637577233,IQ28240761,Private Company,IQ238328329
9/30/2019,45.6,IQTR639007139,IQ369790636,Public Company,IQ257139827
7/13/2019,31.25,IQTR629596436,IQ546709959,Private Company,IQ142664224
7/9/2019,29.8,IQTR628770948,IQ628762055,Private Company,IQ611320422
9/17/2019,25.25,IQTR637312685,IQ637311373,Assets/Products,IQ637309799
9/25/2019,387.99,IQTR638223779,IQ83752020,Private Company,IQ19947
9/5/2019,1810.2,IQTR635935581,IQ635935541,Assets/Products,IQ876269
8/30/2019,37.35,IQTR635371942,IQ321567656,Private Company,IQ9777530
9/5/2019,100.02,IQTR636211068,IQ98570678,Private Company,IQ47688134
7/30/2019,1449.35,IQTR631368589,IQ329575636,Private Company,IQ569706122
9/20/2019,22.725,IQTR637843895,IQ637854869,Assets/Products,IQ2026618
9/20/2019,22.725,IQTR637843895,IQ637854869,Assets/Products,IQ6462607
9/12/2019,57.32,IQTR636812622,IQ1517644,Private Company,IQ330625038
7/5/2019,473.66,IQTR628547661,IQ7658090,Private Company,IQ106667
8/7/2019,2319.34,IQTR632263258,IQ258332,Private Company,IQ22853
7/25/2019,56.77,IQTR631068268,IQ631068233,Private Company,IQ260981970
8/7/2019,526.53,IQTR632314448,IQ7667839,Private Company,IQ3131592
8/26/2019,12057.32,IQTR634478947,IQ634478364,Assets/Products,IQ24816
9/30/2019,859.65,IQTR638854331,IQ402827501,Private Company,IQ1072270
7/29/2019,2300.05,IQTR631236739,IQ2840617,Private Company,IQ28311
9/26/2019,63.75,IQTR638558364,IQ196647859,Public Company,IQ638558025
9/10/2019,224.38,IQTR636451255,IQ4641447,Private Company,IQ20947
9/26/2019,394.84,IQTR638471369,IQ225395968,Private Company,IQ33414482
7/22/2019,521.41,IQTR630433310,IQ630433265,Assets/Products,IQ133264058
8/8/2019,84.73,IQTR632493310,IQ632493297,Private Company,IQ325168960
8/6/2019,656.5,IQTR636399936,IQ636399876,Assets/Products,IQ324452
9/3/2019,34.1,IQTR635605709,IQ21811775,Public Company,IQ20384650
9/3/2019,56.9,IQTR635625472,IQ21811775,Public Company,IQ20384650
8/22/2019,309.89,IQTR634127252,IQ4438446,Private Company,IQ331908
8/5/2019,190.47,IQTR632068078,IQ60890540,Public Company,IQ573273925
8/8/2019,996.55,IQTR632373731,IQ29540332,Private Company,IQ4196890
9/10/2019,208.17,IQTR636457708,IQ40399923,Private Company,IQ254571
8/26/2019,43.51,IQTR634517205,IQ274163539,Public Company,IQ69062403
7/12/2019,346.44,IQTR629282911,IQ629282858,Assets/Products,IQ687223
9/16/2019,1849.94,IQTR637154147,IQ23553064,Private Company,IQ671670
9/4/2019,453.5,IQTR635694211,IQ635694208,Assets/Products,IQ94614
8/9/2019,37.38,IQTR632629708,IQ592748510,Private Company,IQ411957694
9/3/2019,866.4,IQTR635521833,IQ289375951,Private Company,IQ36235
9/5/2019,41.63,IQTR635903416,IQ601256954,Private Company,IQ52289160
9/16/2019,25.18,IQTR637264317,IQ139418747,Private Company,IQ419303
8/26/2019,119.43,IQTR634498886,IQ172546639,Private Company,IQ100414391
8/12/2019,43.81,IQTR632925410,IQ7733570,Private Company,IQ632925137
7/30/2019,696.93,IQTR631370812,IQ4438424,Private Company,IQ258133
7/12/2019,241.65,IQTR629184151,IQ629193213,Assets/Products,IQ6998796
9/30/2019,31.64,IQTR639059473,IQ639059415,Assets/Products,IQ99935327
