nodes,clustering,weighted_clus,closeness,information,weighted_info,betweenness,weighted_bet,harmonic,snd_order
IQ46546450,0.0,0.0,1.0,1.0,47.87,0.0,0.0,1.0,0.0
IQ47106504,0.0,0.0,1.0,1.0,47.87,0.0,0.0,1.0,0.0
IQ52714354,0.0,0.0,1.0,0.3333333333333333,34.22040078023407,1.0,1.0,3.0,4.138768841709948
IQ290730335,0.0,0.0,0.6,0.2,17.998911262191708,0.0,0.0,2.0,11.051729830897925
IQ140886654,0.0,0.0,0.6,0.2,28.576457518894966,0.0,0.0,2.0,6.335772902012974
IQ215619526,0.0,0.0,0.6,0.2,17.998911262191708,0.0,0.0,2.0,11.051729830897923
IQ39347275,0.0,0.0,0.10847865993575034,0.00011676604074011908,0.014192393280789188,0.007611331052359117,0.0010576414595452142,234.8588128331928,42181.365731250444
IQ4239149,0.0,0.0,0.11562920386449799,9.28848773505734e-05,0.008221621184066906,0.0,0.0,246.2384383375462,140639.60745304954
IQ47367728,0.0,0.0,0.11903562885559613,9.68760913933264e-05,0.007424834530624533,0.0,0.0,254.50776876202426,156112.26922937325
IQ2117908,0.0,0.0,0.1507974481658692,0.00012185408097134996,0.01315777386232908,0.0,0.0,355.0465247171134,61059.22655859459
IQ951773,0.0,0.0,0.15082150263199873,0.0001218837850445738,0.007889439547978076,0.0010576414595452142,0.0010576414595452142,355.71319138378004,146904.70616995837
IQ36706995,0.0,0.0,0.07400594865372574,5.233656400895309e-05,0.009797343631664568,0.0,0.0,151.59267919289985,113569.95129221666
IQ774953,0.0,0.0,0.10696306352169241,0.00010541676568250306,0.00879729391983642,0.0,0.0,224.83531682026202,130306.10587927354
IQ676934,0.0,0.0,0.13110094287298946,9.910275534335706e-05,0.006527519460139859,0.0,0.0,288.7371421878759,175738.11492327633
IQ139399,0.0,0.0,0.0899491033629834,7.439007273394097e-05,0.010531817795128474,0.0,0.0,190.28219863921885,101951.87329152953
IQ29364,0.0,0.0,0.07041257074769139,5.4167141602109905e-05,0.005226199386887577,0.004226648647589948,0.004226648647589948,143.87766430175526,210481.80975333045
IQ1925747,0.0,0.0,0.10679392330716665,9.332524809342703e-05,0.007038263874189382,0.0031695667867005783,0.0031695667867005783,223.80266204383767,164235.25852672925
IQ874685,0.0,0.0,0.09443667598881342,7.364257916778274e-05,0.009037177912618917,0.0,0.0,195.05996873353672,126167.66190516813
IQ307583710,0.0,0.0,0.10394678979771328,7.215768982444902e-05,0.006883672505062977,0.0,0.0,215.4770659337215,167617.57827305715
IQ792955,0.0,0.0,0.09314353265688109,7.510707005460434e-05,0.012442898755738745,0.002114723320434584,0.002114723320434584,196.36948323285011,72554.90221864815
IQ29557,0.0,0.0,0.0721507878972872,6.227898316300503e-05,0.008856444721787616,0.0,0.0,145.14920469175073,129277.29416729843
IQ27814516,0.0,0.0,0.1311373092926491,9.914205634717463e-05,0.01037709418329694,0.0,0.0,289.2371421878759,104365.677407556
IQ83481397,0.0,0.0,0.08715088948290164,7.422422578720904e-05,0.0076580974383176886,0.0,0.0,181.86851225250635,151419.72460564767
IQ305662095,0.0,0.0,0.11592692496321726,8.34826503859164e-05,0.005013024038556087,0.0,0.0,245.6938379216232,217174.74744014334
IQ1716658,0.0,0.0,0.11548796873091487,9.27126452968285e-05,0.005761913558731989,0.0031695667867005783,0.0031695667867005783,244.87177167087958,195050.02462827644
IQ18733,0.0,0.0,0.13834223425268857,0.00014486571745149875,0.014013896767647476,0.07987498953686453,0.23699786513112794,307.99453395761225,45770.82652496188
IQ108941,0.0,0.0,0.09534614027126506,8.64971549690947e-05,0.0029756366890417744,0.0,0.0,197.59067045635982,308562.11755655956
IQ25534,0.0,0.0,0.05795280416794361,4.072053665695547e-05,0.006314671714881793,0.0,0.0,116.39862555604853,180832.42458724603
IQ35673079,0.0,0.0,0.12320020848263731,0.0001093334060545394,0.007317535043658767,0.0,0.0,264.8176640954483,158321.68432118415
IQ116541,0.0,0.0,0.08997906357061286,6.986184474603816e-05,0.010021164913383568,0.0,0.0,183.52776000939318,109982.75120370962
IQ129616,0.0,0.0,0.10969950110221603,9.491299569810264e-05,0.01017084246113729,0.0063357759814660925,0.0063357759814660925,234.36927173273847,107608.64301932586
IQ32892996,0.0,0.0,0.1507974481658692,0.00012185408097134985,0.008219368294493839,0.0,0.0,355.0465247171134,140681.29465041647
IQ5432299,0.0,0.0,0.08789216825470601,7.597726249182295e-05,0.00965626996357422,0.0,0.0,181.78205797321084,115856.31740420105
IQ327481,0.0,0.0,0.13131944444444443,9.933902986109388e-05,0.013943147756432153,0.0031712455826681104,0.0031712455826681104,292.4038088545426,47141.6679147799
IQ280490,0.0,0.0,0.06244633775840433,4.06852062121707e-05,0.0029305450177775374,0.0010576414595452142,0.0010576414595452142,128.57558013144498,311495.68818585854
IQ127572680,0.0,0.0,0.1212334914732658,0.00010335964680844567,0.012417816951994568,0.0,0.0,260.97932465710926,72947.35094416061
IQ59073146,0.0,0.0,0.08475639818923401,6.234856432069528e-05,0.0025655730286761446,0.0,0.0,172.50187786350338,337795.22667134425
IQ699359,0.0,0.0,0.09720365991569857,8.637790442645534e-05,0.006753067560327661,0.0,0.0,204.54544281248602,170540.24691943973
IQ142672715,0.0,0.0,0.11540339314048578,9.260961231118103e-05,0.00834470128762454,0.0,0.0,243.40510500421294,138377.83484743556
IQ263384242,0.0,0.0,0.13105551320257813,0.00011464353038935621,0.009199692459888782,0.0,0.0,284.63808583057624,123412.56664159
IQ24554,0.0,0.0,0.10345770872086661,9.558414134452509e-05,0.01015544230378575,0.07762068444511597,0.04270241382880198,231.2374616568501,107852.06623760056
IQ3097587,0.0,0.0,0.08132633751935317,6.917689279777687e-05,0.007278327375666091,0.0,0.0,179.53241587199446,159137.41638004413
IQ809542,0.0,0.0,0.10995464588905687,9.527523460333968e-05,0.008250685724156102,0.0,0.0,233.52948267762378,140102.7379660903
IQ117807,0.0,0.0,0.12249789466865324,0.00010201637057787165,0.012556135848648647,0.0,0.0,262.14589509647425,70776.08326323595
IQ4817199,0.0,0.0,0.10234899328859061,8.532633485434295e-05,0.0088206080869324,0.0,0.0,216.36954346393176,129899.92861514511
IQ274108170,0.0,0.0,0.1507974481658692,0.0001218540809713498,0.009923215973014486,0.0,0.0,355.0465247171134,111546.82796808431
IQ226607367,0.0,0.0,0.13106459661768782,9.906348548589467e-05,0.01430266733008584,0.0,0.0,288.2371421878759,39851.817090035416
IQ326028,0.0,0.0,0.12173297283378395,9.282423396358645e-05,0.005524930720454528,0.0,0.0,258.58231904833883,201651.18814465235
IQ9638648,0.0,0.0,0.13857540671258978,0.00011254862244579913,0.012103980983997224,0.0,0.0,306.27132393749895,77819.10331776892
IQ1059011,0.0,0.0,0.08512649680381741,6.469263067251043e-05,0.007842031538308676,0.0,0.0,175.9714420941978,147819.2872012902
IQ828596,0.0,0.0,0.13105551320257813,0.00011464353038935611,0.014488886675068237,0.0,0.0,284.63808583057624,35665.96158673252
IQ716912,0.0,0.0,0.10355969331872947,7.891404685143285e-05,0.004370694881019471,0.002114723320434584,0.002114723320434584,215.3309033888359,239744.58948577044
IQ24655991,0.0,0.0,0.11602650631979385,8.358033549690022e-05,0.007373919452070963,0.0,0.0,246.8271712549565,157156.52003328947
IQ22239281,0.0,0.0,0.09292383292383292,7.356342850196584e-05,0.006821212629613769,0.002114723320434584,0.002114723320434584,194.14307061187884,169007.63773535987
IQ47014591,0.0,0.0,0.08538402492436899,7.215763309959489e-05,0.010897361810303891,0.0,0.0,179.7453062660261,96300.45609083142
IQ7958351,0.0,0.0,0.10374149659863946,7.911382900852005e-05,0.010572313588899547,0.0,0.0,216.91661767455025,101322.49084102329
IQ319512522,0.0,0.0,0.11562920386449799,9.288487735057334e-05,0.0070772633288053634,0.0,0.0,246.2384383375462,163394.6286543986
IQ970554,0.0,0.0,0.10053697697910574,9.524845086635753e-05,0.010527269594288798,0.0,0.0,212.29371864375702,102022.6198612375
IQ6562238,0.0,0.0,0.1508937120970316,0.00012197298421851205,0.014111418510378297,0.0042272082462457925,0.0042272082462457925,357.7131913837802,43834.863873865346
IQ308415852,0.0,0.0,0.0854264546440188,6.67562260985399e-05,0.00804481728074165,0.0,0.0,174.72318373920558,143943.82990923815
