nodes,clustering,weighted_clus,closeness,information,weighted_info,betweenness,weighted_bet,harmonic,snd_order
IQ3642001,0,0,0.4090909090909091,0.045454545454545456,3.7164238184040412,0.0,0.0,4.166666666666667,61.24229227883848
IQ1137679,0,0,0.45,0.05,2.3141890398025513,0.0,0.0,4.499999999999999,96.61779739155025
IQ33401,0,0,0.75,0.08333333333333333,5.7019887494359764,0.8333333333333333,0.8333333333333333,4.499999999999999,23.266167760685665
IQ1801139,0,0,0.45,0.05,2.673888743239884,0.0,0.0,7.5,85.69700072158572
IQ4906694,0,0,0.45,0.05,4.1807135850200075,0.0,0.0,4.499999999999999,52.22172990311945
IQ398784,0,0,0.6428571428571429,0.07142857142857142,5.653950422055861,0.5833333333333333,0.5833333333333333,4.499999999999999,24.338280163495618
IQ687490,0,0,0.4090909090909091,0.045454545454545456,2.8409184932099016,0.0,0.0,6.5,81.18402399314539
IQ966124,0,0,0.45,0.05,2.5290882521572966,0.0,0.0,4.499999999999999,89.87422416037282
IQ1826430,0,0,0.45,0.05,4.279238368487321,0.0,0.0,4.166666666666667,50.38333795042154
IQ3259859,0,0,0.4090909090909091,0.045454545454545456,2.035791936905497,0.0,0.0,4.166666666666667,106.57861047778648
IQ11901738,0,0,1.0,1.0,56.81000000000001,0.0,0.0,1.0,0.0
IQ3163092,0,0,1.0,1.0,56.81000000000001,0.0,0.0,1.0,0.0
IQ5477164,0,0,0.5714285714285714,0.14285714285714285,16.17123025531765,0.0,0.0,2.5,12.577718477636717
IQ8266796,0,0,0.5714285714285714,0.14285714285714285,8.294251439499014,0.0,0.0,2.5,22.979366146786695
IQ28072,0,0,0.5714285714285714,0.14285714285714285,18.136526974236055,0.0,0.0,2.5,10.770250106333664
IQ301667,0,0,1.0,0.25,23.850141921924653,1.0,1.0,4.0,5.728125852493518
IQ955557,0,0,0.5714285714285714,0.14285714285714285,17.87044725818327,0.0,0.0,2.5,11.007657875058475
IQ11322780,0,0,1.0,1.0,204.37000000000003,0.0,0.0,1.0,0.0
IQ655542,0,0,1.0,1.0,204.37000000000003,0.0,0.0,1.0,0.0
IQ32347,0,0,1.0,0.5,50.18343148508763,1.0,1.0,2.0,5.734574445569205
IQ263609,0,0,0.6666666666666666,0.3333333333333333,47.594675291853385,0.0,0.0,1.5,6.263422879575548
IQ5843381,0,0,0.6666666666666666,0.3333333333333333,25.79318353500182,0.0,0.0,1.5,11.966463729543761
IQ9737491,0,0,1.0,1.0,2381.62,0.0,0.0,1.0,0.0
IQ6462903,0,0,1.0,1.0,2381.62,0.0,0.0,1.0,0.0
IQ31839,0,0,1.0,1.0,48.83,0.0,0.0,1.0,0.0
IQ31527,0,0,1.0,1.0,48.83,0.0,0.0,1.0,0.0
IQ4240255,0,0,0.5,0.1,18.287343854850103,0.0,0.0,2.833333333333333,28.337274839648252
IQ1019078,0,0,0.4166666666666667,0.08333333333333333,10.874838114414079,0.0,0.0,2.5,47.73861961477014
IQ11272713,0,0,0.5,0.1,10.686700587969801,0.0,0.0,2.833333333333333,48.40538656103381
IQ1917041,0,0,0.5,0.1,12.222916723679754,0.0,0.0,2.833333333333333,43.32857593394446
IQ308047,0,0,0.8333333333333334,0.16666666666666666,24.681110166099973,0.9,0.9,4.5,15.55780307189695
IQ274902,0,0,0.625,0.125,24.260229977765352,0.4,0.4,3.5,16.428022166796406
IQ1172228,0,0,0.4,0.10000000000000003,7.2181683898654585,0.0,0.0,2.083333333333333,22.139189269431856
IQ1495607,0,0,0.5714285714285714,0.1428571428571429,7.458933241608113,0.5,0.5,3.0,21.40977417127754
IQ1030012,0,0,0.6666666666666666,0.16666666666666669,9.196675904459843,0.6666666666666666,0.6666666666666666,2.833333333333333,16.68630860664736
IQ30819,0,0,0.4,0.10000000000000002,6.587159266757438,0.0,0.0,2.0833333333333335,24.174650748143197
IQ405201,0,0,0.5714285714285714,0.1428571428571429,7.458933241608115,0.5,0.5,2.8333333333333335,21.409774171277494
IQ25100,0,0,1.0,0.5,22.185270340428687,1.0,1.0,1.5,2.48090943175354
IQ125946,0,0,0.6666666666666666,0.3333333333333333,18.370324878707855,0.0,0.0,1.5,3.705064584742328
IQ968284,0,0,0.6666666666666666,0.3333333333333333,12.37788628651825,0.0,0.0,2.0,5.9200552755617535
IQ28236,0,0,0.47058823529411764,0.058823529411764705,12.721024329895984,0.0,0.0,4.166666666666666,232.63632344753032
IQ34141,0,0,0.5333333333333333,0.06666666666666667,13.851841565561479,0.25,0.25,4.833333333333334,190.08414334413456
IQ34206,0,0,0.36363636363636365,0.045454545454545456,5.78377357223715,0.0,0.0,3.416666666666667,564.2702152434316
IQ23872355,0,0,0.47058823529411764,0.058823529411764705,11.651596704120728,0.0,0.0,4.166666666666666,272.65940425035916
IQ298754,0,0,0.36363636363636365,0.045454545454545456,5.270720175440793,0.0,0.0,3.4166666666666665,604.6270640278263
