nodes,clustering,weighted_clus,closeness,information,weighted_info,betweenness,weighted_bet,harmonic,snd_order
IQ31348,0.0,0.0,1.0,0.08333333333333333,8.571729487293974,1.0,1.0,12.0,34.07723710264578
IQ2985206,0.0,0.0,0.5217391304347826,0.043478260869565216,5.958490480514716,0.0,0.0,6.5,93.12118466060112
IQ32863,0.0,0.0,0.5217391304347826,0.043478260869565216,6.393820203295861,0.0,0.0,6.5,83.6318109345559
IQ3132925,0.0,0.0,0.5217391304347826,0.043478260869565216,2.3228806620102054,0.0,0.0,6.5,217.32000347139328
IQ36277,0.0,0.0,0.5217391304347826,0.043478260869565216,6.738819182957937,0.0,0.0,6.5,76.28210412494646
IQ28074,0.0,0.0,0.5217391304347826,0.043478260869565216,4.072595664255304,0.0,0.0,6.5,141.7007795666341
IQ26624,0.0,0.0,0.5217391304347826,0.043478260869565216,3.123264298025408,0.0,0.0,6.5,176.16559044784296
IQ35728,0.0,0.0,0.5217391304347826,0.043478260869565216,4.924511216499858,0.0,0.0,6.5,117.66049083040951
IQ893644,0.0,0.0,0.5217391304347826,0.043478260869565216,7.125377623379889,0.0,0.0,6.5,68.0974474639555
IQ9649234,0.0,0.0,0.5217391304347826,0.043478260869565216,3.9419275313124578,0.0,0.0,6.5,145.8555733350777
IQ29761,0.0,0.0,0.5217391304347826,0.043478260869565216,2.935568334576087,0.0,0.0,6.5,184.49732070287948
IQ34671,0.0,0.0,0.5217391304347826,0.043478260869565216,6.370748692105433,0.0,0.0,6.5,84.12739970566325
IQ31609,0.0,0.0,0.5217391304347826,0.043478260869565216,8.355213316850403,0.0,0.0,6.5,40.062662568098084
IQ4247471,0.0,0.0,1.0,1.0,25.54,0.0,0.0,1.0,0.0
IQ4165606,0.0,0.0,1.0,1.0,25.54,0.0,0.0,1.0,0.0
IQ10404856,0.0,0.0,0.09116708052500887,0.00038044795485279987,0.05020995030657112,0.007782101167315175,0.007782101167315175,26.515853590853563,12315.48631504771
