nodes,clustering,weighted_clus,closeness,information,weighted_info,betweenness,weighted_bet,harmonic,snd_order
IQ314612387,0.0,0.0,1.0,1.0,32.97,0.0,0.0,1.0,0.0
IQ878534,0.0,0.0,1.0,1.0,32.97,0.0,0.0,1.0,0.0
IQ143818462,0.0,0.0,0.5,0.1,8.547761798794252,0.0,0.0,2.8333333333333335,15.340645674357269
IQ45563263,0.0,0.0,0.625,0.125,8.819574037606325,0.4,0.4,3.5,14.7613901470294
IQ326054,0.0,0.0,0.8333333333333334,0.16666666666666666,12.342372299618978,0.9,0.9,4.5,7.8351707836357285
IQ46130533,0.0,0.0,0.5,0.1,7.970277521673342,0.0,0.0,2.8333333333333335,16.623133515538086
IQ45718429,0.0,0.0,0.4166666666666667,0.08333333333333333,5.024184776912793,0.0,0.0,2.5,25.14214256707183
IQ30614688,0.0,0.0,0.5,0.1,9.124659570347323,0.0,0.0,2.8333333333333335,14.126739126620699
IQ576437078,0.0,0.0,0.6666666666666666,0.3333333333333333,13.789097052312712,0.0,0.0,1.5,4.571425592265254
IQ572482860,0.0,0.0,0.6666666666666666,0.3333333333333333,17.201049342344305,0.0,0.0,1.5,3.4641285551921066
IQ364425629,0.0,0.0,1.0,0.5,22.96087302357164,1.0,1.0,2.0,1.7261586597132423
IQ39347275,0.0,0.0,0.13433683612610053,0.00012061574926452106,0.013833326825050113,0.01406958780163175,0.0016909741971718126,365.4135749871018,44791.379766421
IQ4239149,0.0,0.0,0.12017887087758525,8.558380487894146e-05,0.008421267536371927,0.0,0.0,313.5506751418495,162166.65123901062
IQ286006886,0.0,0.0,0.13544470534333658,8.636564421010733e-05,0.005706628778160517,0.0,0.0,369.66475828093337,236292.77690859255
IQ47367728,0.0,0.0,0.12128205128205129,8.397798222663298e-05,0.0064641194307911674,0.0,0.0,322.80932923285684,212360.8567700006
IQ2117908,0.0,0.0,0.15663288959533744,0.0001084989603214345,0.01230525685584352,0.0,0.0,457.35395715395856,81854.05940179634
IQ30899345,0.0,0.0,0.10678647220842552,6.148292570049741e-05,0.004756746421291418,0.0,0.0,275.957375179858,272270.6530046928
IQ951773,0.0,0.0,0.15665363979598596,0.00010852250948033465,0.006907937927127417,0.0008456659619450317,0.0008456659619450317,458.0206238206253,199750.31748718483
IQ117096014,0.0,0.0,0.11948668721265093,7.18872212524696e-05,0.006965682075452571,0.0,0.0,316.10408447761176,198173.4453450498
IQ36706995,0.0,0.0,0.07576242952332138,4.466666559264831e-05,0.00894093484826335,0.0,0.0,192.008085580197,150629.34915949244
IQ774953,0.0,0.0,0.1121437716345014,9.340461386217427e-05,0.007849047042453039,0.0,0.0,292.506927016911,175569.34548752816
IQ676934,0.0,0.0,0.13547574039067423,8.63954906189239e-05,0.005622449140298065,0.0,0.0,370.16475828093337,239177.99416685704
IQ139399,0.0,0.0,0.0929674908604898,6.439892322574876e-05,0.009563651492675452,0.0,0.0,243.50700432608372,137409.28669992357
IQ29364,0.0,0.0,0.07308179598899911,4.588979578694086e-05,0.004436816372953159,0.0033801597607523706,0.0033801597607523706,183.8348769655893,286457.10456119274
IQ216241705,0.0,0.0,0.10775469291051576,9.00576292148807e-05,0.009701019644246106,0.0008456659619450317,0.0008456659619450317,280.03275449180865,134562.72126569046
IQ1925747,0.0,0.0,0.11002046892445107,8.10788930612791e-05,0.006124200856948971,0.004221175275360141,0.004221175275360141,284.7871478581608,222680.9948928733
IQ874685,0.0,0.0,0.09742132146976437,6.473304638096219e-05,0.008161485953756858,0.0,0.0,249.11023298167214,168149.82843460745
IQ307583710,0.0,0.0,0.10666125467911423,6.138479865810647e-05,0.005954389908552382,0.0,0.0,274.6280101004929,228082.69558348393
IQ792955,0.0,0.0,0.09782024237912065,6.678427495636054e-05,0.011569608979436345,0.0016909741971718126,0.0016909741971718126,252.58606903502397,96963.58092544602
IQ29557,0.0,0.0,0.08103200164462414,5.598341289266909e-05,0.007960206199258893,0.0,0.0,202.67258253143723,172899.78272606985
IQ27814516,0.0,0.0,0.13550678966366814,8.642535766363296e-05,0.009366187170623923,0.0,0.0,370.66475828093337,141541.42680434705
IQ83481397,0.0,0.0,0.09265426052889324,6.462650308631152e-05,0.0067482280342823385,0.0,0.0,237.61833147932344,204185.19930893386
IQ41269602,0.0,0.0,0.05319627513608349,3.276039158691097e-05,0.0031143660493382574,0.0,0.0,133.891967709819,363455.82835725765
IQ12546366,0.0,0.0,0.10327059953713812,8.954559648977394e-05,0.008575217618224839,0.0,0.0,269.4694415062059,158692.54359924444
IQ305662095,0.0,0.0,0.11948668721265093,7.188722125246964e-05,0.004250737464238271,0.0,0.0,315.39098923951644,295324.6166863439
IQ1716658,0.0,0.0,0.11992292480097358,8.068455673934851e-05,0.005014886225014452,0.00253485152552559,0.00253485152552559,311.3792465704208,261673.51739149887
IQ542889680,0.0,0.0,0.11171996787755681,8.858252266828933e-05,0.008275375717841437,0.0008456659619450317,0.0008456659619450317,300.3018186448898,165507.25026811042
IQ18733,0.0,0.0,0.14578966835162124,0.0001320836635645487,0.013295777931643632,0.07310040618984799,0.2646916574552037,391.9608288770054,59451.32537731836
IQ99502112,0.0,0.0,0.1119526627218935,8.680892884151364e-05,0.011880227683898842,0.0,0.0,299.5253553979559,90665.8568028426
IQ108941,0.0,0.0,0.09743737640079103,7.447124884922165e-05,0.0024584789884333747,0.0,0.0,249.23113233515764,420584.60160348145
IQ25534,0.0,0.0,0.0731790333560245,4.1915758088439734e-05,0.006457607517840849,0.0,0.0,181.68005187152298,212552.82409119225
IQ35673079,0.0,0.0,0.12922085018030816,9.771071191117511e-05,0.0068444696665935,0.0,0.0,342.1133946119234,201499.57556049342
IQ116541,0.0,0.0,0.095776130887296,7.015958260819796e-05,0.009135547323791637,0.0,0.0,242.74080500253154,146435.60232298818
IQ129616,0.0,0.0,0.11473342065686702,8.303224699579484e-05,0.00917995972686985,0.005067556690741675,0.005067556690741675,299.20850990684585,145487.04937041923
IQ32892996,0.0,0.0,0.15663288959533744,0.0001084989603214346,0.007226411876082524,0.0,0.0,457.35395715395856,191218.1073824253
IQ5432299,0.0,0.0,0.10495251619774564,6.842305271646484e-05,0.008753372809962738,0.0,0.0,268.6897546425016,154733.01070867578
IQ20343925,0.0,0.0,0.15663288959533744,0.00010849896032143455,0.01265279367609024,0.0,0.0,457.35395715395856,74383.76023815814
IQ327481,0.0,0.0,0.1356622497562095,8.657500317591717e-05,0.013170652676405936,0.0025359247056803425,0.0025359247056803425,373.83142494760006,62514.59950834851
IQ280490,0.0,0.0,0.06336235766912257,3.357554880115471e-05,0.002412296537005086,0.0008456659619450317,0.0008456659619450317,161.22937351348386,425397.6363111275
IQ127572680,0.0,0.0,0.12392580171871725,9.514395860348907e-05,0.011725330213414922,0.0,0.0,330.3594263579536,93817.50494505883
