nodes,clustering,weighted_clus,closeness,information,weighted_info,betweenness,weighted_bet,harmonic,snd_order
IQ9963755,0.0,0.0,1.0,1.0,47.95,0.0,0.0,1.0,0.0
IQ46406378,0.0,0.0,1.0,1.0,47.95,0.0,0.0,1.0,0.0
IQ45245087,0.0,0.0,1.0,1.0,144.4,0.0,0.0,1.0,0.0
IQ878953,0.0,0.0,1.0,1.0,144.4,0.0,0.0,1.0,0.0
IQ23613963,0.0,0.0,1.0,1.0,42.45,0.0,0.0,1.0,0.0
IQ23078347,0.0,0.0,1.0,1.0,42.45,0.0,0.0,1.0,0.0
IQ46516456,0.0,0.0,1.0,1.0,484.38,0.0,0.0,1.0,0.0
IQ865192,0.0,0.0,1.0,1.0,484.38,0.0,0.0,1.0,0.0
IQ700565,0.0,0.0,1.0,1.0,173.51,0.0,0.0,1.0,0.0
IQ43611140,0.0,0.0,1.0,1.0,173.51,0.0,0.0,1.0,0.0
IQ687130,0.0,0.0,0.7142857142857143,0.14285714285714285,44.35420667244548,0.7000000000000001,0.7000000000000001,4.0,65.73291444385593
IQ104714369,0.0,0.0,0.45454545454545453,0.09090909090909091,32.00878014984447,0.0,0.0,2.6666666666666665,102.67357666717926
IQ12453494,0.0,0.0,0.45454545454545453,0.09090909090909091,35.815845624046005,0.0,0.0,2.6666666666666665,90.3663495829169
IQ325961,0.0,0.0,0.45454545454545453,0.09090909090909091,44.21996897396976,0.0,0.0,2.6666666666666665,66.1043166840383
IQ11212016,0.0,0.0,0.7142857142857143,0.14285714285714285,44.35420667244494,0.7000000000000001,0.7000000000000001,4.0,65.73291444385482
IQ915825,0.0,0.0,0.45454545454545453,0.09090909090909091,14.143524600754848,0.0,0.0,2.6666666666666665,196.91115665834883
IQ1027499,0.0,0.0,1.0,0.5,62.47138766370361,1.0,1.0,2.0,1.8536449972910478
IQ4730615,0.0,0.0,0.6666666666666666,0.3333333333333333,36.855117694155325,0.0,0.0,1.5,4.807449136414559
IQ1235966,0.0,0.0,0.6666666666666666,0.3333333333333333,47.87274920700952,0.0,0.0,1.5,3.4739648358464343
IQ10404856,0.0,0.0,0.08541308089500861,0.00024520549100207897,0.031712364719165304,0.005037783375314861,0.005037783375314861,37.486147022911766,19184.409807558724
IQ11829805,0.0,0.0,0.10741341991341992,0.00036564642242292435,0.03827385694569425,0.0,0.0,47.87614607614632,15718.031868631706
IQ99861,0.0,0.0,0.16243862520458266,0.0005656346277258983,0.05543219266663503,0.06927397399689583,0.05041599877871918,74.08697413697438,8127.715044760036
IQ2117908,0.0,0.0,0.15387596899224806,0.0005198077089942431,0.05365242247144969,0.0,0.0,84.64073744882577,8913.6180181607
IQ774953,0.0,0.0,0.10447368421052632,0.00033069173294435016,0.03515408768280115,0.0,0.0,48.53697177006023,17290.14168757464
IQ41570917,0.0,0.0,0.13367003367003366,0.0004321916532720661,0.05102519052672005,0.0,0.0,67.27074853251348,10046.398344879983
IQ29364,0.0,0.0,0.07171242774566473,0.00023743252366837644,0.020259282277371424,0.020062081774928124,0.020062081774928124,35.001000891093774,27694.798488758865
IQ686153,0.0,0.0,0.09122242647058823,0.0002655618861691272,0.017216570503466592,0.005037783375314861,0.005037783375314861,41.05768104444591,31019.887906371387
IQ20641,0.0,0.0,0.12872892347600517,0.00039773891814235665,0.05747398308746467,0.024934483372770527,0.024934483372770527,58.1940809190812,7191.441127428908
IQ27814516,0.0,0.0,0.1335800807537012,0.00043181839665853576,0.04369823256972783,0.0,0.0,67.0207485325135,13208.787669996862
IQ106770,0.0,0.0,0.103547209181012,0.0003451572308655422,0.03168613033899796,0.0,0.0,46.76918677727524,19199.632176042804
IQ26200,0.0,0.0,0.11993957703927492,0.0003768198058188179,0.044130739945234365,0.0,0.0,60.333798451290946,13017.40032087533
IQ31632,0.0,0.0,0.10513771186440678,0.00033530610312450774,0.02468659472619037,0.0,0.0,45.878848928849145,23851.372908013574
IQ2840808,0.0,0.0,0.10752979414951246,0.00033497991521226823,0.033130079246592906,0.0,0.0,49.83652211651458,18380.484923814976
IQ8180564,0.0,0.0,0.11473988439306358,0.0003963173657509875,0.025312097650970103,0.0,0.0,51.32575063825088,23377.025245795652
IQ12422516,0.0,0.0,0.11447520184544406,0.0003450403096965765,0.03641596856454572,0.0,0.0,51.268847818848045,16639.97415031457
IQ19143,0.0,0.0,0.15593087195600944,0.0005436988115471227,0.052104105385379414,0.0906656828571186,0.07297152889092436,76.72949689199707,9583.732585658301
IQ18733,0.0,0.0,0.18430826369545034,0.0006379175887945696,0.05949690190996437,0.38620518083154565,0.40197949265959343,84.0878066378069,6203.006480506954
IQ9466547,0.0,0.0,0.1226823238566131,0.0003846929826569055,0.053515123419685354,0.015037020074803452,0.015037020074803452,55.875874533962936,8973.448501195815
IQ108941,0.0,0.0,0.11077008928571429,0.0003336001458487961,0.012789039177315215,0.0,0.0,49.10655871905895,37580.032722394404
IQ20803,0.0,0.0,0.12015738498789347,0.0003776736953901769,0.056315912798385076,0.015075185100374018,0.015075185100374018,62.33379845129095,7728.1461351310745
IQ22255,0.0,0.0,0.15387596899224806,0.0005198077089942434,0.05034916855119928,0.0,0.0,84.64073744882577,10335.335052284989
IQ884422,0.0,0.0,0.10752979414951246,0.0003349799152122681,0.04092691964602999,0.0,0.0,63.58167151475997,14462.072925655524
IQ35673079,0.0,0.0,0.13670798898071626,0.0004586875611209228,0.029941447933071044,0.0,0.0,49.83652211651458,20243.07258205361
IQ129616,0.0,0.0,0.12923177083333334,0.00039964637715462483,0.043349552302820706,0.029997710098465767,0.029997710098465767,61.38019203019231,13363.81375101026
IQ5844023,0.0,0.0,0.14058073654390935,0.0004764392534019069,0.05108217679238585,0.0,0.0,62.75763403263419,10022.016697072884
IQ10877673,0.0,0.0,0.15387596899224806,0.0005198077089942434,0.04612692957863962,0.0,0.0,84.64073744882577,12145.21198649215
IQ327481,0.0,0.0,0.13439404197698038,0.00043520109778337517,0.056451212347078554,0.015075185100374018,0.015075185100374018,70.17074853251344,7666.274934178143
IQ4361216,0.0,0.0,0.12398500936914429,0.00038232136702000887,0.03134714852317745,0.015062463425183829,0.015062463425183829,56.43129925629948,19397.517634116444
IQ2468910,0.0,0.0,0.0920686456400742,0.00026841309770913257,0.03139344873721198,0.0,0.0,42.284268346033215,19370.357376000866
IQ699359,0.0,0.0,0.112400906002265,0.00037561014612232915,0.02858845047092851,0.0,0.0,50.89848248157095,21098.738104505526
IQ261825,0.0,0.0,0.13385030343897505,0.0004911172907789154,0.05942720228596881,0.024520604873249828,0.020062081774928124,64.32281884781904,6238.466499009655
IQ33382174,0.0,0.0,0.12015738498789347,0.0004268246496293723,0.057234733679821084,0.0,0.0,54.74985014985038,7303.735080413283
IQ23460768,0.0,0.0,0.12275819418676562,0.00039094176842561585,0.026394565927604984,0.0,0.0,52.75406399156424,22588.158820022745
IQ117807,0.0,0.0,0.1346675712347354,0.00041595923658063906,0.053515840004199004,0.0,0.0,62.88997987306834,8973.136478143968
IQ809542,0.0,0.0,0.108529250956807,0.0003331347493194042,0.0334401665305087,0.0,0.0,53.868707208684235,18209.289053433964
IQ326028,0.0,0.0,0.11801426872770511,0.0003693050863880236,0.024091717714455278,0.0,0.0,56.22903654652902,24316.106720229087
IQ138462518,0.0,0.0,0.15387596899224806,0.0005198077089942431,0.055405943242380865,0.0,0.0,84.64073744882577,8139.473461072892
IQ9638648,0.0,0.0,0.13367003367003366,0.00043219165327206596,0.04775629535355718,0.0,0.0,67.15408186584682,11443.449621953696
IQ6562238,0.0,0.0,0.15411490683229814,0.0005208907611269541,0.056955361222820036,0.010062845075439534,0.010062845075439534,85.97407078215909,7433.87846782934
IQ32688614,0.0,0.0,0.12872892347600517,0.00039773891814235725,0.030282356040898746,0.0,0.0,58.3301920301923,20034.15486896619
IQ8101165,0.0,0.0,0.11208356860530773,0.0003383407072386145,0.03845666858578582,0.0733913441722006,0.0733913441722006,53.920844433344726,15629.359458889536
IQ6151993,0.0,0.0,0.10458377239199157,0.0003311297404150996,0.036715418815232166,0.010050123400249345,0.010050123400249345,49.45363843672689,16488.673574653367
IQ18935,0.0,0.0,0.0981216015818092,0.0002950036713652767,0.008471093953703613,0.0,0.0,47.172973307222684,48002.585521383444
IQ104673,0.0,0.0,0.155564263322884,0.0004979876995857488,0.05891570927994326,0.030035875124036333,0.030035875124036333,78.42522893772913,6495.227381312586
IQ4651452,0.0,0.0,0.107355327203894,0.0003653792232113343,0.04845102753648742,0.0,0.0,47.6261460761463,11145.982866627774
IQ9747237,0.0,0.0,0.12207872078720787,0.00038233964858010123,0.05111262758668147,0.0,0.0,54.025874533962934,10008.986280892968
IQ20356571,0.0,0.0,0.1180844735276621,0.0003695780605031461,0.027381554474633803,0.0,0.0,56.42903654652902,21901.179758512568
IQ35230850,0.0,0.0,0.15387596899224806,0.0005198077089942435,0.05467947074265985,0.0,0.0,84.64073744882577,8462.71936513946
IQ20335,0.0,0.0,0.0920686456400742,0.00026841309770913246,0.03139344873721194,0.0,0.0,42.284268346033215,19370.357376000855
IQ20271,0.0,0.0,0.1108319374651033,0.00045574245436815923,0.03827518450028746,0.0022877812550356623,0.014820751596570238,51.47693956370455,15717.386699504064
IQ9817151,0.0,0.0,0.13367003367003366,0.00043219165327206596,0.03928742317396172,0.0,0.0,67.15408186584682,15230.598925334916
IQ364553,0.0,0.0,0.13900560224089636,0.00045055689085238347,0.05733401199237801,0.005037783375314861,0.005037783375314861,63.930026917527144,7257.235178902141
