nodes,clustering,weighted_clus,closeness,information,weighted_info,betweenness,weighted_bet,harmonic,snd_order
IQ665352085,0.0,0.0,1.0,1.0,620.55,0.0,0.0,1.0,0.0
IQ22987604,0.0,0.0,1.0,1.0,620.55,0.0,0.0,1.0,0.0
IQ602996337,0.0,0.0,0.6666666666666666,0.3333333333333333,119.43864341304295,0.0,0.0,1.5,5.347583835876967
IQ312373066,0.0,0.0,0.6666666666666666,0.3333333333333333,167.08483780559675,0.0,0.0,1.5,3.5576239153461007
IQ5393511,0.0,0.0,1.0,0.5,208.95027113495638,1.0,1.0,2.0,2.156540785831566
IQ666125585,0.0,0.0,0.5454545454545454,0.09090909090909091,8.154434240550987,0.0,0.0,3.5,17.8110562791038
IQ310705109,0.0,0.0,0.5454545454545454,0.09090909090909091,6.945856558302848,0.0,0.0,3.5,25.495238137149997
IQ260376685,0.0,0.0,0.5454545454545454,0.09090909090909091,3.9379594606420145,0.0,0.0,3.5,48.63115797492564
IQ6500101,0.0,0.0,0.5454545454545454,0.09090909090909091,4.911346201917284,0.0,0.0,3.5,39.750498145297485
IQ47317511,0.0,0.0,0.5454545454545454,0.09090909090909091,3.3383492705399838,0.0,0.0,3.5,55.46441069807459
IQ4107517,0.0,0.0,1.0,0.16666666666666666,8.606031547642168,1.0,1.0,6.0,14.72673006216137
IQ640688273,0.0,0.0,0.5454545454545454,0.09090909090909091,3.9297067924968125,0.0,0.0,3.5,48.71659198836626
IQ145537995,0.0,0.0,1.0,1.0,51.52,0.0,0.0,1.0,0.0
IQ581315366,0.0,0.0,1.0,1.0,51.52,0.0,0.0,1.0,0.0
IQ231777463,0.0,0.0,1.0,1.0,125.86,0.0,0.0,1.0,0.0
IQ429541319,0.0,0.0,1.0,1.0,125.86,0.0,0.0,1.0,0.0
IQ27848142,0.0,0.0,0.5555555555555556,0.1111111111111111,2.6857615201251765,0.0,0.0,3.0,29.710203336477186
IQ27848135,0.0,0.0,0.5555555555555556,0.1111111111111111,2.6857615201251765,0.0,0.0,3.0,29.710203336477186
IQ1889807,0.0,0.0,1.0,0.2,5.5962279356145705,1.0,1.0,5.0,9.573950066588269
IQ671938567,0.0,0.0,0.5555555555555556,0.1111111111111111,5.126669640090188,0.0,0.0,3.0,12.59042433822791
IQ79743107,0.0,0.0,0.5555555555555556,0.1111111111111111,2.685761520125176,0.0,0.0,3.0,29.710203336477196
IQ25410447,0.0,0.0,0.5555555555555556,0.1111111111111111,3.376483728321603,0.0,0.0,3.0,23.907064741350595
IQ672371208,0.0,0.0,1.0,1.0,294.82,0.0,0.0,1.0,0.0
IQ536785376,0.0,0.0,1.0,1.0,294.82,0.0,0.0,1.0,0.0
IQ22761611,0.0,0.0,1.0,1.0,86.01,0.0,0.0,1.0,0.0
IQ674261303,0.0,0.0,1.0,1.0,86.01,0.0,0.0,1.0,0.0
IQ79602348,0.0,0.0,1.0,1.0,311.71,0.0,0.0,1.0,0.0
IQ573898679,0.0,0.0,1.0,1.0,311.71,0.0,0.0,1.0,0.0
IQ22000414,0.0,0.0,0.5,0.045454545454545456,2.1413368218292725,0.0,0.0,5.833333333333333,109.29897996053823
IQ142687272,0.0,0.0,0.5,0.045454545454545456,3.683045218015339,0.0,0.0,5.833333333333333,70.2388097829203
IQ20413347,0.0,0.0,0.5,0.045454545454545456,2.3248696909614615,0.0,0.0,5.833333333333333,103.0714472665071
IQ259749731,0.0,0.0,0.36666666666666664,0.03333333333333333,3.1237104097218444,0.0,0.0,4.5,81.71658491862759
