6/12/2014,27.8,IQTR266071456,IQ266071055,Assets/Products,IQ7925468
5/29/2014,61.7,IQTR317010020,IQ4317485,Private Company,IQ3176566
6/30/2014,105.92,IQTR267209112,IQ267208802,Private Company,IQ267209086
4/24/2014,10070.6,IQTR262554766,IQ34815735,Private Company,IQ264048
6/30/2014,28.85,IQTR267622046,IQ267621971,Assets/Products,IQ4493541
4/6/2014,3175.55,IQTR261595785,IQ878399,Private Company,IQ141232
4/22/2014,5110.9,IQTR262421247,IQ262421179,Assets/Products,IQ275442
4/22/2014,11599.2,IQTR262420149,IQ262420103,Assets/Products,IQ382553
6/26/2014,882.66,IQTR266914938,IQ224447835,Private Company,IQ1801243
6/11/2014,214.32,IQTR266002644,IQ47790574,Private Company,IQ874413
6/15/2014,35520.87,IQTR266151777,IQ31232183,Private Company,IQ31348
4/22/2014,3878.48,IQTR262413688,IQ1883611,Private Company,IQ4438678
6/6/2014,110.81,IQTR266974518,IQ266974366,Assets/Products,IQ277966
6/2/2014,700,IQTR265812087,IQ6183269,Private Company,IQ156796
6/2/2014,700,IQTR265812087,IQ6183269,Private Company,IQ21007
6/27/2014,76.68,IQTR267094217,IQ37375799,Private Company,IQ62195478
6/18/2014,1500,IQTR266353221,IQ1051434,Private Company,IQ20334605
4/18/2014,42.99,IQTR262372109,IQ262371991,Private Company,IQ12745530
6/13/2014,585.41,IQTR266103084,IQ35001,Private Company,IQ35623987
6/15/2014,177.4,IQTR281853026,IQ4222363,Private Company,IQ38727082
5/26/2014,68.63,IQTR264720078,IQ35100693,Public Company,IQ20117
6/25/2014,210.83,IQTR266815809,IQ287093,Private Company,IQ294382
5/13/2014,437.85,IQTR263760568,IQ263759984,Assets/Products,IQ880916
5/12/2014,1417.38,IQTR263693307,IQ135020,Public Company,IQ24310558
5/6/2014,10193.47,IQTR263373301,IQ263373029,Assets/Products,IQ103375
6/30/2014,261.5,IQTR267060161,IQ20757327,Private Company,IQ94614
6/12/2014,38.94,IQTR266016278,IQ266016240,Private Company,IQ7655549
5/16/2014,1940.65,IQTR263975777,IQ128845270,Private Company,IQ225009228
5/16/2014,626.29,IQTR263976866,IQ128845270,Private Company,IQ225009228
6/2/2014,44.8,IQTR265007148,IQ10290743,Public Company,IQ427016831
6/9/2014,73.59,IQTR265917644,IQ4206451,Private Company,IQ28747384
6/25/2014,29.77,IQTR270539965,IQ140452250,Private Company,IQ62494979
4/16/2014,81.95,IQTR262180221,IQ262180209,Assets/Products,IQ834188
4/29/2014,46.85,IQTR263412568,IQ263384242,Private Company,IQ23333
5/15/2014,301.7,IQTR263901649,IQ263901531,Assets/Products,IQ317627
6/2/2014,645.57,IQTR265010421,IQ265010373,Assets/Products,IQ398549
5/28/2014,82.19,IQTR264650794,IQ264650766,Private Company,IQ879440
4/7/2014,4101.88,IQTR261607657,IQ354797,Private Company,IQ232036063
5/9/2014,319.64,IQTR263581634,IQ44232323,Private Company,IQ248256
6/30/2014,250.75,IQTR267099031,IQ23077133,Private Company,IQ263892209
6/24/2014,441.51,IQTR266737918,IQ24175123,Private Company,IQ133536825
6/13/2014,30.57,IQTR266157526,IQ30445559,Private Company,IQ5663800
6/9/2014,2834.79,IQTR265744646,IQ32271,Private Company,IQ288502
6/16/2014,95.65,IQTR266186102,IQ266185998,Assets/Products,IQ243670800
6/16/2014,95.65,IQTR266186102,IQ266185998,Assets/Products,IQ217268695
6/10/2014,36,IQTR266278946,IQ266006357,Private Company,IQ260285862
6/10/2014,36,IQTR266278946,IQ266006357,Private Company,IQ61799908
6/10/2014,36,IQTR266278946,IQ266006357,Private Company,IQ99861
6/10/2014,36,IQTR266278946,IQ266006357,Private Company,IQ54423598
5/21/2014,47.135,IQTR264215172,IQ36207456,Private Company,IQ226083345
5/21/2014,47.135,IQTR264215172,IQ36207456,Private Company,IQ264694535
6/21/2014,141.55,IQTR266619907,IQ266473847,Private Company,IQ280559756
6/17/2014,227.38,IQTR266259271,IQ9118961,Private Company,IQ189488
5/27/2014,113.88,IQTR266620343,IQ128178319,Private Company,IQ280559756
6/18/2014,50.145,IQTR266349771,IQ266349683,Assets/Products,IQ223842850
6/18/2014,50.145,IQTR266349771,IQ266349683,Assets/Products,IQ266349761
5/6/2014,36.07,IQTR263394852,IQ35014188,Private Company,IQ249246481
6/26/2014,441.33,IQTR266907400,IQ25119610,Private Company,IQ244751971
6/17/2014,146.8,IQTR266257572,IQ41907187,Private Company,IQ2403173
5/22/2014,36.615,IQTR264284712,IQ119079839,Private Company,IQ6151980
5/22/2014,36.615,IQTR264284712,IQ119079839,Private Company,IQ45091233
4/29/2014,194.56,IQTR262792154,IQ216241705,Private Company,IQ262947192
4/16/2014,76.01,IQTR262136137,IQ1345235,Public Company,IQ142230
6/23/2014,81.83,IQTR266636146,IQ902439,Private Company,IQ48933961
6/3/2014,610.56,IQTR265099449,IQ225649893,Private Company,IQ308047
6/16/2014,392.37,IQTR266200842,IQ5703532,Private Company,IQ36731
5/29/2014,1722.19,IQTR264710560,IQ34284,Private Company,IQ387568
5/28/2014,220.58,IQTR264639908,IQ25498912,Private Company,IQ23049465
