node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ626483272,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741235e-11,0.0,0.0,0.0,0.0,4.097971460531675e-18,0.0,0.0,0.0,0.0,1.0,4.0
IQ421869500,0.00019948134849391582,0.0,0.011167333602807847,3.113399224361848e-09,0.0,0.0,0.0,0.0,4.7129577305961915e-15,0.0002244165170556553,0.0,5.0143939970540434e-05,5.0143939970540434e-05,1.5,1.5
IQ104485064,0.00019948134849391582,0.00019948134849391582,0.011075041589561501,2.3973430973086526e-09,0.0,0.0,0.0,0.0,-4.055033369503015e-16,0.00019948134849391582,3.979677775439717e-08,0.00018081194758947446,0.000464328904449429,0.0,1.0
IQ626261621,9.974067424695791e-05,0.0,0.010336705483590735,4.38102084559332e-08,0.0,0.0,0.0,0.0,-3.3312955333113244e-14,0.00017953321364452422,0.0,0.0,0.0,3.0,387.4777341939104
IQ141885706,0.0,0.0002992220227408737,0.009229201324634584,1.55447542987412e-11,0.0,0.0,0.0,0.0,8.624217901692746e-19,0.0,0.0,0.00010026798155220367,0.00010026798155220367,0.0,1.0
IQ36478,9.974067424695791e-05,0.0029922202274087375,0.010152121457098044,1.1774882457047091e-07,0.0,0.0,0.0,0.0,8.675269835177035e-14,9.974067424695791e-05,5.571548885615604e-07,0.0028577185699199246,0.002726059377787329,3.0,534.2696164946196
IQ116958995,0.0,0.0002992220227408737,0.009229201324634584,1.5544754298741206e-11,0.0,0.0,0.0,0.0,-6.833773012137352e-18,0.0,0.0,5.969516663159575e-08,5.969516663159575e-08,1.0,4.5
IQ417106451,9.974067424695791e-05,0.0,0.010152121457098044,1.6019335647481774e-09,0.0,0.0,0.0,0.0,-9.241543804901814e-15,9.974067424695791e-05,0.0,0.0,0.0,2.0,281.3582289829181
IQ33560,0.00019948134849391582,0.0006981847197287054,0.011075041589561501,3.8495029545402654e-09,0.0,0.0,0.0,0.0,6.057230192577188e-15,0.00019948134849391582,1.392887221403901e-07,0.0007335118378410019,0.00035058971362736185,1.0,1.0
IQ622950226,9.974067424695791e-05,0.0,0.010336705483590735,1.8985895314273174e-08,0.0,0.0,0.0,0.0,2.0300119476778137e-13,0.00017953321364452422,0.0,0.0,0.0,1.0,16.245238095238086
IQ316306666,0.0,0.0002992220227408737,0.009229201324634584,1.5544754298741206e-11,0.0,0.0,0.0,0.0,7.826189322800879e-20,0.0,0.0,5.969516663159575e-08,5.969516663159575e-08,1.0,6.666666666666666
IQ614547439,9.974067424695791e-05,0.0,0.010152121457098044,4.900328345135177e-10,0.0,0.0,0.0,0.0,2.9655476489879165e-17,9.974067424695791e-05,0.0,0.0,0.0,1.0,1.0
IQ422903730,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-2.7605506147205232e-18,0.0,0.0,0.0,0.0,1.0,4.0
IQ24389756,9.974067424695791e-05,0.0,0.010152121457098044,1.0284409444047179e-10,0.0,0.0,0.0,0.0,-2.0334490988732758e-16,9.974067424695791e-05,0.0,0.0,0.0,2.0,243.49279164248307
IQ47060511,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,1.3290634023910264e-18,0.0,0.0,0.0,0.0,1.0,287.5641485965007
IQ620430811,0.00019948134849391582,0.0,0.011075041589561501,1.6839632331826346e-10,0.0,0.0,0.0,0.0,-2.845185731549906e-16,0.00019948134849391582,0.0,3.979677775439717e-08,3.979677775439717e-08,1.0,1.0
IQ612754560,0.0,0.00019948134849391582,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-5.808162353007575e-18,0.0,0.0,3.979677775439717e-08,3.979677775439717e-08,2.5,271.0402731985935
IQ382660332,9.974067424695791e-05,0.0,0.010152121457098044,1.7613761095903657e-09,0.0,0.0,0.0,0.0,-8.563301871067784e-15,9.974067424695791e-05,0.0,0.0,0.0,0.0,1.0
IQ4477801,0.0,9.974067424695791e-05,0.009229201324634584,1.55447542987412e-11,0.0,0.0,0.0,0.0,1.1359153489489587e-18,0.0,0.0,0.0,0.0,0.0,2.5
IQ1876050,9.974067424695791e-05,9.974067424695791e-05,0.010152121457098044,8.294898520368487e-09,0.0,0.0,0.0,0.0,8.380196623223701e-15,9.974067424695791e-05,9.949194438599292e-09,1.9898388877198585e-08,1.9898388877198585e-08,1.0,1.5
IQ289194,0.0,0.0006981847197287054,0.009229201324634584,1.55447542987412e-11,0.0,0.0,0.0,0.0,2.4105911001377266e-18,0.0,0.0,4.178661664211703e-07,4.178661664211703e-07,1.0,1.0
IQ612245087,9.974067424695791e-05,0.0,0.010152121457098044,9.365465748922794e-09,0.0,0.0,0.0,0.0,1.969466895578681e-14,9.974067424695791e-05,0.0,0.0,0.0,1.0,261.7052965782066
-,0.0,0.020347097546379415,0.009229201324634584,1.5544754298741202e-11,0.00010359473738734072,5.179736869367036e-05,2.0906345383536078e-07,1.0453172691768039e-07,4.616434817734541e-19,0.0,0.0,0.03076931341341132,0.046945114771419744,1.5,245.76635691450008
IQ883662,0.00019948134849391582,9.974067424695791e-05,0.011075041589561501,1.5742172678335218e-10,0.3333333333333333,0.16666666666666666,0.00024722661169321444,0.00012361330584660722,9.13117391612333e-17,0.00019948134849391582,9.949194438599292e-09,0.00010024808316332647,0.00010024808316332647,1.0,198.76983292335555
IQ106667,0.0,0.000997406742469579,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-4.113211609878417e-18,0.0,0.0,0.0015551744066543206,0.0015444930462592769,1.0,2.0
IQ276199428,9.974067424695791e-05,0.0,0.010152121457098044,1.4334641810847096e-08,0.0,0.0,0.0,0.0,-4.956925795452149e-14,9.974067424695791e-05,0.0,0.0,0.0,2.0,9.5
IQ619085952,0.0,9.974067424695791e-05,0.009229201324634584,1.55447542987412e-11,0.0,0.0,0.0,0.0,-8.596899161576661e-19,0.0,0.0,0.0,0.0,2.0,3.6666666666666665
IQ37462697,9.974067424695791e-05,0.0,0.010152121457098044,7.860982248873425e-11,0.0,0.0,0.0,0.0,-5.708660187134853e-17,9.974067424695791e-05,0.0,0.0,0.0,0.0,1.0
IQ643108115,9.974067424695791e-05,0.0,0.010152121457098044,1.3262784367685994e-10,0.0,0.0,0.0,0.0,4.5857339188588014e-17,9.974067424695791e-05,0.0,0.0,0.0,1.0,2.0
IQ97023,0.0,0.001994813484939158,0.009229201324634584,1.5544754298741206e-11,0.0,0.0,0.0,0.0,1.3369717002163282e-18,0.0,0.0,0.0018298941565276674,0.0010983512692436075,0.0,1.0
IQ613881626,9.974067424695791e-05,0.0,0.010152121457098044,1.5544754298741207e-10,0.0,0.0,0.0,0.0,1.545967198232048e-16,9.974067424695791e-05,0.0,0.0,0.0,1.0,8.133333333333333
IQ348618,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,5.875817287863923e-18,0.0,0.0,0.0,0.0,1.0,4.0
IQ106587077,9.974067424695791e-05,0.0,0.010152121457098044,1.8339701121654874e-10,0.0,0.0,0.0,0.0,8.324177057945201e-16,9.974067424695791e-05,0.0,0.0,0.0,0.0,1.0
IQ419846,9.974067424695791e-05,0.0005984440454817474,0.010152121457098044,1.0506388535433204e-09,0.0,0.0,0.0,0.0,-3.5950135026689596e-15,9.974067424695791e-05,8.954274994739363e-08,0.0005502700460100497,0.0005502700460100497,1.0,1.0
IQ263480832,9.974067424695791e-05,0.0,0.01024441347034439,3.362338040144247e-08,0.0,0.0,0.0,0.0,-7.760502797331902e-13,0.00013298756566261055,0.0,0.0,0.0,1.0,1.0
IQ11211335,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-1.6461694940224654e-18,0.0,0.0,0.0,0.0,1.0,321.943066573946
IQ140425458,9.974067424695791e-05,0.0,0.010152121457098044,1.9179117853786898e-10,0.0,0.0,0.0,0.0,-2.5568031568966775e-16,9.974067424695791e-05,0.0,0.0,0.0,0.0,2.0
IQ604392,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741206e-11,0.0,0.0,0.0,0.0,-3.447277124885817e-19,0.0,0.0,0.0,0.0,1.0,1.0
IQ339691445,0.00019948134849391582,0.0,0.011075041589561501,1.8147567958522433e-09,0.0,0.0,0.0,0.0,-9.489347308481406e-16,0.00019948134849391582,0.0,3.979677775439717e-08,3.979677775439717e-08,0.0,4.5
IQ611076425,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741206e-11,0.0,0.0,0.0,0.0,-2.4728123181776935e-19,0.0,0.0,0.0,0.0,1.0,338.4184034919309
IQ611076389,9.974067424695791e-05,0.0,0.010152121457098044,5.495070644605016e-11,0.0,0.0,0.0,0.0,-1.424173251552529e-17,9.974067424695791e-05,0.0,0.0,0.0,1.0,1.0
IQ548719792,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,2.1591663061066914e-18,0.0,0.0,0.0,0.0,0.0,3.0
IQ595757195,9.974067424695791e-05,0.0,0.010152121457098044,2.6859780952794927e-10,0.0,0.0,0.0,0.0,4.57568128905745e-16,9.974067424695791e-05,0.0,0.0,0.0,0.0,209.20432039972917
IQ248675463,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,3.714166292430975e-18,0.0,0.0,0.0,0.0,1.0,12.000000000000004
IQ51273556,9.974067424695791e-05,0.0,0.010152121457098044,1.098236891206066e-10,0.0,0.0,0.0,0.0,3.020858473733084e-16,9.974067424695791e-05,0.0,0.0,0.0,1.0,1.0
IQ247823673,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,5.158768347576973e-18,0.0,0.0,0.0,0.0,2.0,354.7029454592526
IQ614950442,9.974067424695791e-05,0.0,0.010152121457098044,5.827728386598077e-11,0.0,0.0,0.0,0.0,1.8049042799867452e-16,9.974067424695791e-05,0.0,0.0,0.0,1.0,3.083333333333333
IQ22637736,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,4.108695539495534e-18,0.0,0.0,0.0,0.0,1.0,3.0
IQ269938785,9.974067424695791e-05,0.0,0.010152121457098044,6.816063864912044e-10,0.0,0.0,0.0,0.0,2.320313364279134e-15,9.974067424695791e-05,0.0,0.0,0.0,1.0,300.26571128389816
IQ111847476,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-2.0212479048398443e-18,0.0,0.0,0.0,0.0,1.0,2.0
IQ549562739,9.974067424695791e-05,0.0,0.010152121457098044,7.742842116202993e-11,0.0,0.0,0.0,0.0,-1.0485741867916236e-16,9.974067424695791e-05,0.0,0.0,0.0,1.0,1.0
IQ519724,0.0,9.974067424695791e-05,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-1.6002604026420698e-19,0.0,0.0,0.0,0.0,1.0,1.0
IQ40124549,9.974067424695791e-05,0.0,0.010152121457098044,2.3317131448111803e-10,0.0,0.0,0.0,0.0,-3.4814742596930084e-17,9.974067424695791e-05,0.0,0.0,0.0,1.0,1.0
IQ386024,0.0,0.0002992220227408737,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-4.7520824726451176e-18,0.0,0.0,5.969516663159575e-08,5.969516663159575e-08,1.0,1.0
IQ99346926,9.974067424695791e-05,0.0,0.010152121457098044,2.396845665322906e-10,0.0,0.0,0.0,0.0,-9.042193496698016e-16,9.974067424695791e-05,0.0,0.0,0.0,1.5,16.666666666666668
IQ5532747,0.0,0.0002992220227408737,0.009229201324634584,1.5544754298741202e-11,0.0,0.0,0.0,0.0,-5.907818311815176e-19,0.0,0.0,5.969516663159575e-08,5.969516663159575e-08,1.0,1.0
IQ46400107,9.974067424695791e-05,0.0,0.010152121457098044,1.1980342138039846e-10,0.0,0.0,0.0,0.0,-5.682095939029026e-17,9.974067424695791e-05,0.0,0.0,0.0,0.0,1.0
