node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ9963755,0.0,0.0002882675122513693,0.015783067765650874,6.048072269505697e-08,0.0,0.0,0.0,0.0,-1.2360170470804984e-16,0.0,0.0,0.0,0.0,0.0,1.0
IQ46406378,0.0002882675122513693,0.0,0.017361374542215962,3.5048578801785517e-07,0.0,0.0,0.0,0.0,5.383144559044942e-16,0.0002882675122513693,0.0,0.0,0.0,1.0,1.0
IQ878953,0.0,0.0002882675122513693,0.015783067765650874,6.048072269505697e-08,0.0,0.0,0.0,0.0,6.829751512551089e-17,0.0,0.0,0.0,0.0,1.0,1.0
IQ45245087,0.0002882675122513693,0.0,0.017361374542215962,9.338223584116796e-07,0.0,0.0,0.0,0.0,-6.151836864249732e-16,0.0002882675122513693,0.0,0.0,0.0,2.0,2.0
IQ23078347,0.0,0.0002882675122513693,0.015783067765650874,6.048072269505697e-08,0.0,0.0,0.0,0.0,1.9511110938348146e-16,0.0,0.0,0.0,0.0,0.0,1.0
IQ23613963,0.0002882675122513693,0.0,0.017361374542215962,3.172213905355738e-07,0.0,0.0,0.0,0.0,-4.714363181489684e-17,0.0002882675122513693,0.0,0.0,0.0,0.0,4.166666666666666
IQ865192,0.0,0.0002882675122513693,0.015783067765650874,6.048072269505698e-08,0.0,0.0,0.0,0.0,2.8517082739243044e-16,0.0,0.0,0.0,0.0,0.0,1.0
IQ46516456,0.0002882675122513693,0.0,0.017361374542215962,2.990045968598227e-06,0.0,0.0,0.0,0.0,-2.82514053696959e-15,0.0002882675122513693,0.0,0.0,0.0,1.0,1.0
IQ700565,0.0,0.0002882675122513693,0.015783067765650874,6.048072269505697e-08,0.0,0.0,0.0,0.0,-5.748469879502989e-16,0.0,0.0,0.0,0.0,0.0,1.0
IQ43611140,0.0002882675122513693,0.0,0.017361374542215962,1.1098817421769903e-06,0.0,0.0,0.0,0.0,1.934821522476922e-15,0.0002882675122513693,0.0,0.0,0.0,0.0,10.0
IQ687130,0.0,0.0011530700490054772,0.015783067765650874,6.048072269505694e-08,0.0,0.0,0.0,0.0,4.274818557388747e-16,0.0,0.0,1.1637096803688493e-06,1.1637096803688493e-06,1.0,1.5
IQ11212016,0.0005765350245027386,0.0008648025367541079,0.017361374542215962,2.6630871817087476e-06,0.0,0.0,0.0,0.0,-1.9416487937206655e-14,0.0002882675122513693,1.6624424005269277e-07,1.1637096803688493e-06,1.1637096803688493e-06,2.0,6.3999999999999995
IQ1027499,0.0,0.0005765350245027386,0.015783067765650874,6.048072269505697e-08,0.0,0.0,0.0,0.0,3.8328619996307974e-16,0.0,0.0,1.6624424005269277e-07,1.6624424005269277e-07,1.0,5.233333333333333
IQ4730615,0.0002882675122513693,0.0,0.017361374542215962,6.040814582782289e-07,0.0,0.0,0.0,0.0,-8.870921297631433e-16,0.0002882675122513693,0.0,0.0,0.0,0.0,1.0
IQ10244712,0.0002882675122513693,0.0008648025367541079,0.017361374542215962,3.8514124212212275e-07,0.0,0.0,0.0,0.0,-1.6427275068574875e-16,0.0002882675122513693,1.6624424005269277e-07,0.00013149919388167998,0.00013149919388167998,1.0,1.0
IQ44494286,0.0002882675122513693,0.0,0.01751920521987247,1.2486414546418058e-06,0.0,0.0,0.0,0.0,6.127648512993229e-10,0.0003843566830018257,0.0,0.0,0.0,1.5,44.449656307744775
IQ30253,0.0,0.002882675122513693,0.015783067765650874,6.048072269505698e-08,0.0,0.0,0.0,0.0,-1.2625568354381012e-16,0.0,0.0,0.0001057313366735126,0.0001057313366735126,1.0,1.0
IQ410416,0.0002882675122513693,0.0005765350245027386,0.017361374542215962,2.5555585048292068e-05,0.0,0.0,0.0,0.0,1.2354484971492671e-14,0.0002882675122513693,1.6624424005269277e-07,1.9450576086165054e-05,1.9450576086165054e-05,0.0,2.0
IQ30646543,0.0,0.0002882675122513693,0.015783067765650874,6.048072269505695e-08,0.0,0.0,0.0,0.0,5.772369074058625e-16,0.0,0.0,0.0,0.0,1.5,1.5
IQ139121,0.0002882675122513693,0.0,0.017361374542215962,1.4924827939459207e-06,0.0,0.0,0.0,0.0,-2.8038819615124126e-15,0.0002882675122513693,0.0,0.0,0.0,1.0,1.0
IQ2558806,0.0,0.0005765350245027386,0.015783067765650874,6.048072269505691e-08,0.0,0.0,0.0,0.0,-1.3709750458968002e-16,0.0,0.0,6.583271906086634e-05,6.583271906086634e-05,0.0,2.0
IQ46671892,0.0002882675122513693,0.0,0.017361374542215962,2.3641914501497755e-07,0.0,0.0,0.0,0.0,1.8942613416524542e-16,0.0002882675122513693,0.0,0.0,0.0,1.0,3.0
IQ23697721,0.0,0.0014413375612568466,0.015783067765650874,6.048072269505695e-08,0.0,0.0,0.0,0.0,-4.558530878983243e-16,0.0,0.0,0.0002621671665630965,0.0002621671665630965,1.0,11.332220557220554
