node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ22637197,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-2.8061060977407513e-15,0.0,0.0,0.0,0.0,1.0,1.0
IQ22637236,0.0005353319057815846,0.0,0.023777746490775093,1.603414002602498e-05,0.0,0.0,0.0,0.0,2.0516332089810036e-14,0.0005353319057815846,0.0,0.0,0.0,1.0,1.0
IQ384522,0.0,0.0016059957173447537,0.0216161331734319,2.4513285470149807e-06,0.0,0.0,0.0,0.0,-1.842296343380101e-15,0.0,0.0,2.8673374707101476e-06,2.8673374707101476e-06,0.0,1.0
IQ37467,0.0005353319057815846,0.0005353319057815846,0.023777746490775093,0.0007683983490044099,0.0,0.0,0.0,0.0,1.262386019228891e-12,0.0005353319057815846,2.867337470710148e-07,1.7204024824260887e-06,1.7204024824260887e-06,1.0,1.5
IQ325428,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-1.447874163031768e-16,0.0,0.0,0.0,0.0,0.0,3.1666666666666665
IQ32795,0.0005353319057815846,0.0,0.023777746490775093,3.176186398367309e-05,0.0,0.0,0.0,0.0,1.9316344982262326e-15,0.0005353319057815846,0.0,0.0,0.0,0.0,6.0
IQ348016,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,7.227675360168201e-16,0.0,0.0,0.0,0.0,2.0,5.0
IQ1379439,0.0005353319057815846,0.0,0.023777746490775093,2.9317889422299154e-05,0.0,0.0,0.0,0.0,-1.3736161356863506e-14,0.0005353319057815846,0.0,0.0,0.0,0.0,1.0
IQ261426,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,1.3684084578507482e-15,0.0,0.0,0.0,0.0,1.0,1.0
IQ28870,0.0005353319057815846,0.0,0.023777746490775093,1.558064424482721e-05,0.0,0.0,0.0,0.0,-2.4759056643787523e-14,0.0005353319057815846,0.0,0.0,0.0,1.5,1.5
IQ658616,0.0,0.0005353319057815846,0.0216161331734319,2.451328547014979e-06,0.0,0.0,0.0,0.0,2.1742702241131264e-15,0.0,0.0,0.0,0.0,1.0,1.0
IQ29932,0.0005353319057815846,0.0,0.023777746490775093,3.7907344651039636e-05,0.0,0.0,0.0,0.0,-7.456227973491141e-14,0.0005353319057815846,0.0,0.0,0.0,0.0,1.0
IQ41269602,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,1.6341526657147317e-15,0.0,0.0,0.0,0.0,1.0,4.416666666666666
IQ2143874,0.0005353319057815846,0.0,0.023777746490775093,0.0003613429871298371,0.0,0.0,0.0,0.0,-2.838982928933264e-13,0.0005353319057815846,0.0,0.0,0.0,1.0,1.0
IQ9248638,0.0,0.0010706638115631692,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-3.8750899714404603e-16,0.0,0.0,5.734674941420296e-07,5.734674941420296e-07,1.0,1.0
IQ5491236,0.0005353319057815846,0.0,0.023777746490775093,2.404753304621695e-05,0.0,0.0,0.0,0.0,5.61154405356878e-15,0.0005353319057815846,0.0,0.0,0.0,1.0,1.5
IQ398549,0.0,0.0005353319057815846,0.0216161331734319,2.451328547014979e-06,0.0,0.0,0.0,0.0,7.166873980971506e-16,0.0,0.0,0.0,0.0,2.0,6.1833333333333345
IQ22967881,0.0005353319057815846,0.0,0.023777746490775093,1.9654752289966102e-05,0.0,0.0,0.0,0.0,-5.46972725047026e-15,0.0005353319057815846,0.0,0.0,0.0,1.0,2.0
IQ22863430,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-3.232519402354613e-16,0.0,0.0,0.0,0.0,1.0,1.0
IQ743897,0.0005353319057815846,0.0,0.023777746490775093,1.0974597904986064e-05,0.0,0.0,0.0,0.0,6.643932459387681e-16,0.0005353319057815846,0.0,0.0,0.0,1.0,1.5
IQ22863603,0.0,0.0005353319057815846,0.0216161331734319,2.451328547014979e-06,0.0,0.0,0.0,0.0,-6.958833763152576e-16,0.0,0.0,0.0,0.0,0.0,2.0
IQ36758,0.0005353319057815846,0.0005353319057815846,0.023777746490775093,1.076133232139576e-05,0.0,0.0,0.0,0.0,6.577760552077728e-15,0.0005353319057815846,2.867337470710148e-07,5.734674941420296e-07,5.734674941420296e-07,0.0,1.0
IQ162270,0.0,0.003747323340471092,0.0216161331734319,2.451328547014979e-06,0.0,0.0,0.0,0.0,1.849999840163028e-15,0.0,0.0,2.408563475396524e-05,2.408563475396524e-05,0.0,1.0
IQ36229,0.0005353319057815846,0.0005353319057815846,0.023777746490775093,0.00039486000235317286,0.0,0.0,0.0,0.0,-6.424746895875702e-13,0.0005353319057815846,2.867337470710148e-07,5.161207447278266e-06,5.161207447278266e-06,1.0,1.0
IQ288195,0.0,0.0010706638115631692,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,-1.2811580333064794e-15,0.0,0.0,5.734674941420296e-07,5.734674941420296e-07,1.0,2.0
IQ9843666,0.0005353319057815846,0.0,0.023777746490775093,2.3655320478694556e-05,0.0,0.0,0.0,0.0,1.1622012591045325e-14,0.0005353319057815846,0.0,0.0,0.0,1.0,3.5
IQ10637389,0.0,0.0016059957173447537,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,2.4761820151064556e-16,0.0,0.0,1.7204024824260887e-06,1.7204024824260887e-06,0.0,3.5
IQ11829148,0.0005353319057815846,0.0,0.023777746490775093,0.00011960031980886084,0.0,0.0,0.0,0.0,-3.92352212952549e-14,0.0005353319057815846,0.0,0.0,0.0,1.0,1.0
IQ125228,0.0,0.0005353319057815846,0.0216161331734319,2.451328547014979e-06,0.0,0.0,0.0,0.0,-6.232138301377361e-16,0.0,0.0,0.0,0.0,0.0,3.5
IQ6513824,0.0005353319057815846,0.0,0.023777746490775093,9.88130537301738e-06,0.0,0.0,0.0,0.0,5.859463352132844e-16,0.0005353319057815846,0.0,0.0,0.0,1.0,1.5
IQ28556,0.0,0.0032119914346895075,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-2.7399893397269964e-15,0.0,0.0,8.602012412130443e-06,8.602012412130443e-06,1.0,5.333333333333333
IQ944204,0.0005353319057815846,0.0,0.023777746490775093,1.4509413669781665e-05,0.0,0.0,0.0,0.0,1.787123683967822e-14,0.0005353319057815846,0.0,0.0,0.0,0.0,1.0
IQ385727,0.0,0.0010706638115631692,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,-2.3297754796579367e-15,0.0,0.0,2.2938699765681182e-06,2.2938699765681182e-06,1.0,1.5
IQ35712,0.0005353319057815846,0.0005353319057815846,0.023777746490775093,0.00028215036708997116,0.0,0.0,0.0,0.0,4.1815702493361154e-13,0.0005353319057815846,2.867337470710148e-07,1.7204024824260887e-06,1.7204024824260887e-06,0.0,1.0
IQ1086387,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-2.5466669537104802e-17,0.0,0.0,0.0,0.0,1.0,1.0
IQ12300264,0.0005353319057815846,0.0,0.023777746490775093,4.449161312832188e-05,0.0,0.0,0.0,0.0,1.92132358453963e-15,0.0005353319057815846,0.0,0.0,0.0,2.0,4.833333333333333
IQ706066,0.0,0.0021413276231263384,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,-2.0704973721751535e-15,0.0,0.0,3.4408049648521774e-06,3.4408049648521774e-06,1.0,1.0
IQ93309,0.0005353319057815846,0.0,0.023777746490775093,0.00010342645405565605,0.0,0.0,0.0,0.0,2.1285692017426895e-13,0.0005353319057815846,0.0,0.0,0.0,1.0,1.0
IQ26322,0.0,0.0032119914346895075,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-1.0093353142901834e-15,0.0,0.0,8.602012412130443e-06,8.602012412130443e-06,1.0,1.0
IQ23110585,0.0005353319057815846,0.0,0.023777746490775093,3.7051830988131416e-05,0.0,0.0,0.0,0.0,3.554575693120905e-15,0.0005353319057815846,0.0,0.0,0.0,1.0,1.5
IQ655542,0.0,0.0021413276231263384,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-1.4418850023370542e-15,0.0,0.0,3.4408049648521774e-06,3.4408049648521774e-06,0.0,3.0
IQ11042750,0.0005353319057815846,0.0,0.023777746490775093,8.150422285970106e-05,0.0,0.0,0.0,0.0,4.092256895384987e-14,0.0005353319057815846,0.0,0.0,0.0,0.0,4.283333333333333
IQ142139934,0.0005353319057815846,0.0,0.023777746490775093,3.6934167217874695e-05,0.0,0.0,0.0,0.0,3.817955431445041e-15,0.0005353319057815846,0.0,0.0,0.0,0.0,1.0
IQ695649,0.0,0.0005353319057815846,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,-1.3697342455233553e-15,0.0,0.0,0.0,0.0,1.0,3.5
IQ2760310,0.0005353319057815846,0.0,0.023777746490775093,2.0490655324498217e-05,0.0,0.0,0.0,0.0,3.077393688891387e-14,0.0005353319057815846,0.0,0.0,0.0,2.0,5.666666666666667
IQ882151,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,1.6328230373451543e-15,0.0,0.0,0.0,0.0,1.0,1.0
IQ262698,0.0005353319057815846,0.0,0.023777746490775093,1.017056214156515e-05,0.0,0.0,0.0,0.0,-1.793975389860818e-14,0.0005353319057815846,0.0,0.0,0.0,0.0,2.0
IQ275442,0.0,0.0016059957173447537,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,2.7478986975266684e-15,0.0,0.0,2.8673374707101476e-06,2.8673374707101476e-06,1.0,1.5
IQ27058,0.0005353319057815846,0.0005353319057815846,0.023777746490775093,6.945104039402841e-05,0.0,0.0,0.0,0.0,-9.297028082941075e-14,0.0005353319057815846,2.867337470710148e-07,1.7204024824260887e-06,1.7204024824260887e-06,1.0,5.5
IQ7797659,0.0,0.0005353319057815846,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,-2.1941709425412627e-15,0.0,0.0,0.0,0.0,1.0,1.5
IQ3103498,0.0005353319057815846,0.0,0.023777746490775093,1.6698450062266042e-05,0.0,0.0,0.0,0.0,7.591368423398656e-15,0.0005353319057815846,0.0,0.0,0.0,0.0,13.22622655122654
IQ795040,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,-1.4710270315807231e-15,0.0,0.0,0.0,0.0,1.0,3.0
IQ2916411,0.0005353319057815846,0.0,0.023777746490775093,0.00017817481543978378,0.0,0.0,0.0,0.0,1.9538574205858509e-13,0.0005353319057815846,0.0,0.0,0.0,1.0,2.0
IQ8728880,0.0010706638115631692,0.0005353319057815846,0.02593935980811828,1.607581261132424e-05,0.0,0.0,0.0,0.0,1.5066502852052034e-16,0.0010706638115631692,5.734674941420296e-07,4.014272458994207e-06,4.014272458994207e-06,0.0,1.0
IQ6297413,0.0005353319057815846,0.0,0.02421006915424373,7.831308825985406e-05,0.0,0.0,0.0,0.0,1.7563764729363794e-08,0.0009635974304068522,0.0,0.0,0.0,0.0,1.0
IQ22800517,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,7.641379591734299e-16,0.0,0.0,0.0,0.0,1.5,2.1666666666666665
IQ22472597,0.0005353319057815846,0.0,0.023777746490775093,2.962920814777006e-05,0.0,0.0,0.0,0.0,-1.6434855727385258e-14,0.0005353319057815846,0.0,0.0,0.0,1.0,5.0
IQ31348,0.0,0.005353319057815846,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,5.194322246136732e-16,0.0,0.0,2.580603723639133e-05,2.580603723639133e-05,1.0,1.0
IQ2985206,0.0005353319057815846,0.0,0.023777746490775093,5.515244097929003e-05,0.0,0.0,0.0,0.0,-7.533612298748804e-15,0.0005353319057815846,0.0,0.0,0.0,1.0,1.5
IQ6512027,0.0,0.0005353319057815846,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,4.497740678919198e-16,0.0,0.0,0.0,0.0,5.0,9.0
IQ937342,0.0005353319057815846,0.0,0.023777746490775093,1.72647069566265e-05,0.0,0.0,0.0,0.0,-4.238411760899694e-15,0.0005353319057815846,0.0,0.0,0.0,2.0,7.333333333333333
IQ113073,0.0005353319057815846,0.0010706638115631692,0.023777746490775093,0.00013088133378222377,0.0,0.0,0.0,0.0,-2.634027406110071e-13,0.0005353319057815846,5.734674941420296e-07,1.7204024824260887e-06,1.7204024824260887e-06,0.0,1.0
IQ632110,0.0005353319057815846,0.0,0.02399390782250941,0.0006263626466868758,0.0,0.0,0.0,0.0,-9.436657106950813e-07,0.0007137758743754461,0.0,0.0,0.0,1.0,1.0
IQ398784,0.0,0.002676659528907923,0.0216161331734319,2.4513285470149794e-06,0.0,0.0,0.0,0.0,2.481562623777447e-15,0.0,0.0,1.7204024824260886e-05,1.7204024824260886e-05,2.0,2.0
IQ4263194,0.0005353319057815846,0.0,0.023777746490775093,4.25795768616502e-05,0.0,0.0,0.0,0.0,-3.093156592447618e-14,0.0005353319057815846,0.0,0.0,0.0,0.0,2.0
IQ346012,0.0,0.004817987152034261,0.0216161331734319,2.45132854701498e-06,0.0,0.0,0.0,0.0,-7.25435294435685e-16,0.0,0.0,2.52325697422493e-05,2.52325697422493e-05,1.0,6.25
