node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ398784,0.0,0.003022670025188917,0.02095266180024509,2.127603447040141e-06,0.0,0.0,0.0,0.0,-1.7692373442152674e-16,0.0,0.0,2.0313642642398633e-05,2.0313642642398633e-05,1.0,1.0
IQ117422754,0.0005037783375314861,0.0,0.0230479279802696,4.1347845389778115e-05,0.0,0.0,0.0,0.0,-6.51996759626139e-12,0.0005037783375314861,0.0,0.0,0.0,1.0,1.0
IQ382553,0.0,0.006045340050377834,0.02095266180024509,2.127603447040141e-06,0.01818181818181818,0.00909090909090909,0.00018395815273485405,9.197907636742703e-05,4.996898460500787e-16,0.0,0.0,7.617615990899487e-05,7.617615990899487e-05,0.0,1.0
IQ260494,0.0005037783375314861,0.0015113350125944584,0.0230479279802696,0.0009988779043336408,0.0,0.0,0.0,0.0,4.762942316929601e-10,0.0005037783375314861,1.0156821321199317e-06,3.300966929389778e-05,3.300966929389778e-05,1.0,1.5
IQ4166312,0.0,0.0005037783375314861,0.02095266180024509,2.127603447040141e-06,0.0,0.0,0.0,0.0,3.2054691628929737e-16,0.0,0.0,0.0,0.0,0.0,3.1666666666666665
IQ21820868,0.0005037783375314861,0.0,0.0230479279802696,2.306109376246809e-05,0.0,0.0,0.0,0.0,6.34845963225832e-12,0.0005037783375314861,0.0,0.0,0.0,0.0,7.0
IQ299604,0.0,0.0005037783375314861,0.02095266180024509,2.127603447040141e-06,0.0,0.0,0.0,0.0,-3.561006672452979e-16,0.0,0.0,0.0,0.0,2.0,5.0
IQ35915,0.0015113350125944584,0.0,0.027238460340318616,3.409271763537125e-05,0.0,0.0,0.0,0.0,3.3092829807547693e-12,0.0015113350125944584,0.0,0.00011223287559925245,0.00011223287559925245,0.0,1.0
IQ30012,0.0,0.0015113350125944584,0.02095266180024509,2.127603447040141e-06,0.0,0.0,0.0,0.0,-4.25921330826869e-17,0.0,0.0,1.5235231981798975e-06,1.5235231981798975e-06,1.0,1.0
IQ829730,0.0005037783375314861,0.0,0.0230479279802696,1.598468469761258e-05,0.0,0.0,0.0,0.0,-5.612830241645076e-13,0.0005037783375314861,0.0,0.0,0.0,1.5,1.5
