node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ22988815,0.0002206531332744925,0.0002206531332744925,0.015154257432481432,3.974182389886972e-09,0.0,0.0,0.0,0.0,-1.6183323103708192e-16,0.0002206531332744925,4.86985507116514e-08,1.947942028466056e-07,1.947942028466056e-07,1.0,3.5
IQ117152087,0.0002206531332744925,0.0,0.015292023409140354,2.2261394816286075e-07,0.0,0.0,0.0,0.0,1.0658019315348866e-12,0.0002942041776993233,0.0,0.0,0.0,1.0,1.0
IQ4221070,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,5.520223171554131e-18,0.0,0.0,0.0,0.0,1.0,1.0
IQ33446548,0.0002206531332744925,0.0,0.015154257432481432,1.0286156771763818e-08,0.0,0.0,0.0,0.0,3.157650643808606e-15,0.0002206531332744925,0.0,0.0,0.0,2.0,2.0
IQ693160,0.0,0.000441306266548985,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,-7.079915212556795e-18,0.0,0.0,9.73971014233028e-08,9.73971014233028e-08,0.0,1.0
IQ53510088,0.0002206531332744925,0.0,0.015154257432481432,3.956903336017898e-09,0.0,0.0,0.0,0.0,-1.4684222024548043e-15,0.0002206531332744925,0.0,0.0,0.0,0.0,6.499999999999999
IQ20384543,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,1.7008107207520892e-17,0.0,0.0,0.0,0.0,0.0,1.0
IQ98966947,0.0002206531332744925,0.0,0.015154257432481432,3.5639648517359982e-09,0.0,0.0,0.0,0.0,3.283016119399309e-15,0.0002206531332744925,0.0,0.0,0.0,1.0,1.0
IQ9608883,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,-8.659969257230166e-19,0.0,0.0,0.0,0.0,0.0,12.0
IQ12506578,0.000441306266548985,0.0,0.01653191719907065,1.5105092906361065e-08,0.0,0.0,0.0,0.0,-2.351523825174943e-15,0.000441306266548985,0.0,9.73971014233028e-08,9.73971014233028e-08,0.0,1.0
IQ1522420,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138444e-10,0.0,0.0,0.0,0.0,-1.963187775958593e-17,0.0,0.0,0.0,0.0,1.0,3.5
IQ11797289,0.0002206531332744925,0.0,0.015154257432481432,1.4079229078504574e-08,0.0,0.0,0.0,0.0,-1.7075926889497266e-14,0.0002206531332744925,0.0,0.0,0.0,1.0,22.97896825396824
IQ433057,0.0,0.000441306266548985,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,3.6117331624972904e-17,0.0,0.0,9.73971014233028e-08,9.73971014233028e-08,2.0,7.6499999999999995
IQ11382376,0.0002206531332744925,0.0,0.015154257432481432,7.573345314319235e-09,0.0,0.0,0.0,0.0,1.5915678544500447e-14,0.0002206531332744925,0.0,0.0,0.0,1.0,3.166666666666667
IQ141232,0.0,0.000441306266548985,0.01377659766589221,6.399649581138444e-10,0.0,0.0,0.0,0.0,-7.331688207949061e-19,0.0,0.0,0.0,0.0,1.0,8.833333333333332
IQ349515,0.000441306266548985,0.0,0.015154257432481432,2.819045640491484e-09,0.0,0.0,0.0,0.0,-1.1463499172779248e-16,0.0002206531332744925,0.0,0.0,0.0,0.0,1.0
IQ97023,0.0,0.0022065313327449252,0.01377659766589221,6.399649581138444e-10,0.0,0.0,0.0,0.0,1.2623540361398721e-17,0.0,0.0,0.0005613968926039174,0.0005613968926039174,1.0,1.0
IQ27620,0.0002206531332744925,0.0,0.015154257432481432,1.0611770942452144e-07,0.0,0.0,0.0,0.0,8.635850043931394e-14,0.0002206531332744925,0.0,0.0,0.0,1.5,63.71822107630989
IQ398549,0.0,0.000441306266548985,0.01377659766589221,6.399649581138441e-10,0.0,0.0,0.0,0.0,1.3053280761326885e-18,0.0,0.0,9.73971014233028e-08,9.73971014233028e-08,1.0,1.0
IQ8626035,0.0002206531332744925,0.0,0.015154257432481432,1.5141698901965172e-07,0.0,0.0,0.0,0.0,1.4674827557814622e-14,0.0002206531332744925,0.0,0.0,0.0,1.0,1.0
IQ618501,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138444e-10,0.0,0.0,0.0,0.0,3.3133050868580413e-18,0.0,0.0,0.0,0.0,1.0,64.85500424498153
IQ46510892,0.0002206531332744925,0.0,0.015154257432481432,5.567695135590445e-09,0.0,0.0,0.0,0.0,9.826155482947647e-16,0.0002206531332744925,0.0,0.0,0.0,1.0,1.0
IQ6517440,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,1.6199692659288173e-19,0.0,0.0,0.0,0.0,0.0,2.0
IQ115096936,0.0002206531332744925,0.0,0.015154257432481432,6.0003114472754035e-09,0.0,0.0,0.0,0.0,6.319813223519788e-17,0.0002206531332744925,0.0,0.0,0.0,0.0,1.0
IQ162270,0.0,0.004192409532215358,0.01377659766589221,6.399649581138444e-10,0.005847953216374269,0.0029239766081871343,0.0003172216285975749,0.00015861081429878747,-3.4412895573303154e-18,0.0,0.0,4.5289652161835805e-05,4.5289652161835805e-05,1.5,1.5
IQ117649660,0.0002206531332744925,0.0,0.015154257432481432,3.6887580185681986e-09,0.0,0.0,0.0,0.0,-7.39738548763288e-16,0.0002206531332744925,0.0,0.0,0.0,1.0,1.0
IQ93625,0.0,0.0006619593998234775,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,4.811156148863627e-18,0.0,0.0,1.0713681156563308e-06,1.0713681156563308e-06,0.0,2.0
IQ117736402,0.0002206531332744925,0.0,0.015154257432481432,6.387618239925902e-08,0.0,0.0,0.0,0.0,1.9955099561380762e-14,0.0002206531332744925,0.0,0.0,0.0,1.0,5.0
IQ277914,0.0,0.0002206531332744925,0.01377659766589221,6.399649581138442e-10,0.0,0.0,0.0,0.0,4.127072425226428e-18,0.0,0.0,0.0,0.0,1.0,13.625077700077698
IQ117480136,0.0002206531332744925,0.0,0.015154257432481432,7.533667486916175e-09,0.0,0.0,0.0,0.0,1.707504973677452e-15,0.0002206531332744925,0.0,0.0,0.0,1.0,1.5
IQ30537140,0.0002206531332744925,0.0,0.015154257432481432,2.041680205870597e-08,0.0,0.0,0.0,0.0,-4.709039028707815e-15,0.0002206531332744925,0.0,0.0,0.0,1.0,1.5
IQ879440,0.0,0.0006619593998234775,0.01377659766589221,6.399649581138444e-10,0.0,0.0,0.0,0.0,2.4315787324280097e-17,0.0,0.0,2.921913042699084e-07,2.921913042699084e-07,0.0,2.0
