node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ23712064,0.0,0.0002663825253063399,0.01516187483043068,6.404586823218866e-10,0.0,0.0,0.0,0.0,1.5837912693917293e-15,0.0,0.0,0.0,0.0,0.0,2.0
IQ53467141,0.0002663825253063399,0.0,0.016678062313473747,3.610265592248474e-09,0.0,0.0,0.0,0.0,2.503251088880557e-13,0.0002663825253063399,0.0,0.0,0.0,1.0,1.0
-,0.0,0.017314864144912092,0.01516187483043068,6.404586823218864e-10,0.0,0.0,0.0,0.0,-2.4622992671774696e-16,0.0,0.0,0.008267109945106934,0.008750946321614347,1.0,1.0
IQ32892996,0.0002663825253063399,0.0,0.016678062313473747,2.8558052644732917e-09,0.0,0.0,0.0,0.0,-3.099402732416619e-14,0.0002663825253063399,0.0,0.0,0.0,2.0,2.0
IQ280015,0.0002663825253063399,0.0,0.016678062313473747,8.842813026818286e-09,0.0,0.0,0.0,0.0,-1.0829462565561522e-13,0.0002663825253063399,0.0,0.0,0.0,0.0,1.0
IQ288502,0.0,0.002131060202450719,0.01516187483043068,6.404586823218867e-10,0.0,0.0,0.0,0.0,-1.793016615380681e-15,0.0,0.0,5.962198807815761e-06,5.962198807815761e-06,0.0,5.5
IQ139673,0.0002663825253063399,0.0005327650506126798,0.016678062313473747,2.60148424539273e-06,0.0,0.0,0.0,0.0,-2.4948170303865814e-10,0.0002663825253063399,1.4195711447180383e-07,2.413270946020665e-06,2.413270946020665e-06,0.0,1.0
IQ84016389,0.0002663825253063399,0.0,0.016678062313473747,4.37305188289384e-09,0.0,0.0,0.0,0.0,-4.9642473625160416e-14,0.0002663825253063399,0.0,0.0,0.0,1.0,1.0
IQ162270,0.0,0.0037293553542887582,0.01516187483043068,6.404586823218866e-10,0.0,0.0,0.0,0.0,4.651731549231035e-16,0.0,0.0,4.514236240203362e-05,4.514236240203362e-05,0.0,1.0
IQ250312,0.0002663825253063399,0.0002663825253063399,0.016678062313473747,3.876865485186512e-06,0.0,0.0,0.0,0.0,9.646570197017397e-11,0.0002663825253063399,7.097855723590192e-07,2.555228060492469e-05,2.555228060492469e-05,0.0,10.0
IQ883899,0.0,0.0005327650506126798,0.01516187483043068,6.404586823218865e-10,0.0,0.0,0.0,0.0,-1.1425965318566318e-16,0.0,0.0,1.4195711447180383e-07,1.4195711447180383e-07,1.0,1.5
IQ5515894,0.0002663825253063399,0.0,0.016678062313473747,9.512732808526981e-09,0.0,0.0,0.0,0.0,-5.19968962888782e-14,0.0002663825253063399,0.0,0.0,0.0,2.0,6.3999999999999995
IQ254725,0.0,0.0005327650506126798,0.01516187483043068,6.404586823218865e-10,0.0,0.0,0.0,0.0,1.8941838737158823e-16,0.0,0.0,1.4195711447180383e-07,1.4195711447180383e-07,1.0,7.159523809523812
IQ53376523,0.0002663825253063399,0.0,0.016678062313473747,3.95867511543158e-08,0.0,0.0,0.0,0.0,3.945860436661617e-13,0.0002663825253063399,0.0,0.0,0.0,0.0,1.0
IQ10877673,0.0002663825253063399,0.0002663825253063399,0.016678062313473747,5.793589240283784e-09,0.0,0.0,0.0,0.0,-6.900126457472677e-14,0.0002663825253063399,7.097855723590192e-08,6.31709159399527e-05,6.31709159399527e-05,1.0,1.0
IQ32898531,0.0002663825253063399,0.0,0.016829681061778057,2.764437813128461e-08,0.0,0.0,0.0,0.0,-1.1035958639705133e-11,0.00035517670040845315,0.0,0.0,0.0,1.5,50.18830377139233
IQ53376396,0.0,0.0005327650506126798,0.01516187483043068,6.404586823218866e-10,0.0,0.0,0.0,0.0,1.2368195269570457e-15,0.0,0.0,0.0,0.0,1.0,1.0
IQ878596,0.0005327650506126798,0.0002663825253063399,0.016678062313473747,2.69889288730443e-09,0.0,0.0,0.0,0.0,6.849957459637176e-13,0.0002663825253063399,7.097855723590192e-08,1.4195711447180383e-07,1.4195711447180383e-07,0.0,2.0
IQ290203,0.0,0.0010655301012253596,0.01516187483043068,6.404586823218857e-10,0.3333333333333333,0.16666666666666666,0.00012277172512374356,6.138586256187178e-05,1.8947074256649333e-15,0.0,0.0,1.5615282591898422e-06,1.5615282591898422e-06,1.5,1.5
IQ8728880,0.0013319126265316996,0.0007991475759190197,0.02122662476260295,5.428463745492079e-08,0.06666666666666667,0.03333333333333333,2.4554345024748713e-05,1.2277172512374357e-05,-4.937213451650176e-13,0.0010655301012253596,4.968499006513134e-07,6.8139414946465835e-06,6.8139414946465835e-06,1.0,1.0
IQ382553,0.0,0.005061267980820458,0.01516187483043068,6.404586823218866e-10,0.007352941176470588,0.003676470588235294,7.439484117953657e-05,3.7197420589768284e-05,6.839257773773562e-16,0.0,0.0,9.482735246716496e-05,9.482735246716496e-05,0.0,2.0
IQ878017,0.0002663825253063399,0.0,0.016678062313473747,4.202049414713897e-09,0.0,0.0,0.0,0.0,1.3057175794268512e-13,0.0002663825253063399,0.0,0.0,0.0,1.0,3.5
IQ346012,0.0,0.0037293553542887582,0.01516187483043068,6.404586823218867e-10,0.0,0.0,0.0,0.0,-4.2440896229348382e-16,0.0,0.0,1.4763539905067598e-05,1.4763539905067598e-05,1.0,12.143331668331669
