node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ326054,0.0,0.00039377830281551486,0.013004350882778074,6.399646571326257e-10,0.0,0.0,0.0,0.0,-1.7409918711854983e-18,0.0,0.0,1.5509188767842255e-07,1.5509188767842255e-07,1.0,3.5
IQ143818462,0.00019688915140775743,0.0,0.014304785971055882,7.757011609104557e-09,0.0,0.0,0.0,0.0,-1.1447462806401872e-15,0.00019688915140775743,0.0,0.0,0.0,0.0,1.0
IQ4183665,0.0,0.00019688915140775743,0.013004350882778074,6.399646571326257e-10,0.0,0.0,0.0,0.0,1.6794809840406151e-18,0.0,0.0,0.0,0.0,3.0,101.79615229541713
IQ4368452,0.00019688915140775743,0.0,0.014304785971055882,4.76005711975247e-09,0.0,0.0,0.0,0.0,5.273601624791092e-16,0.00019688915140775743,0.0,0.0,0.0,0.0,1.0
IQ348016,0.0,0.0007875566056310297,0.013004350882778074,6.399646571326257e-10,0.0,0.0,0.0,0.0,-3.0262766785546016e-19,0.0,0.0,4.6527566303526763e-07,4.6527566303526763e-07,1.0,25.112709512709493
IQ37344710,0.00019688915140775743,0.0,0.014304785971055882,1.8275470713736392e-08,0.0,0.0,0.0,0.0,-3.124169367399527e-16,0.00019688915140775743,0.0,0.0,0.0,2.0,61.83232999650979
IQ24801,0.0,0.00039377830281551486,0.013004350882778074,6.399646571326257e-10,0.0,0.0,0.0,0.0,1.5047406328150093e-19,0.0,0.0,7.754594383921128e-08,7.754594383921128e-08,1.0,9.33333333333333
IQ142105160,0.00019688915140775743,0.0,0.014304785971055882,4.5559083941271626e-09,0.0,0.0,0.0,0.0,4.34278176087019e-17,0.00019688915140775743,0.0,0.0,0.0,1.0,2.5
IQ5566553,0.0,0.00019688915140775743,0.013004350882778074,6.399646571326257e-10,0.0,0.0,0.0,0.0,-9.460206248044967e-18,0.0,0.0,0.0,0.0,1.5,79.03724372033234
IQ9245676,0.00019688915140775743,0.0,0.014304785971055882,1.251322894091423e-08,0.0,0.0,0.0,0.0,-9.113528450803372e-15,0.00019688915140775743,0.0,0.0,0.0,1.0,87.54154466534527
IQ430357,0.0,0.00019688915140775743,0.013004350882778074,6.399646571326259e-10,0.0,0.0,0.0,0.0,-1.71902703338514e-17,0.0,0.0,0.0,0.0,1.0,1.0
IQ42465720,0.00019688915140775743,0.0,0.014304785971055882,4.785015741380643e-09,0.0,0.0,0.0,0.0,-5.863107589928905e-15,0.00019688915140775743,0.0,0.0,0.0,0.0,1.0
IQ1025549,0.0,0.00019688915140775743,0.013004350882778074,6.399646571326257e-10,0.0,0.0,0.0,0.0,6.622961295039075e-18,0.0,0.0,0.0,0.0,1.0,1.5
IQ6636964,0.00019688915140775743,0.0,0.014304785971055882,9.230850214480995e-09,0.0,0.0,0.0,0.0,4.59228706829158e-15,0.00019688915140775743,0.0,0.0,0.0,1.0,2.0
IQ10969688,0.00039377830281551486,0.0011813349084465446,0.015605221059333688,1.2977203317335388e-08,0.0,0.0,0.0,0.0,-7.509237071099632e-15,0.00039377830281551486,5.42821606874479e-07,0.00046116572801178945,0.00046116572801178945,1.0,1.0
