node,indegree,outdegree,katz,katz_eigen,clustering,dir_clustering,w_clustering,weight_dir_clustering,weighted_eigenvector,closeness,directed_betweenness,undirected_betweenness,undirected_Weighted_betweenness,harmonic,undirected_harmonic
IQ4247578,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,1.0627627315713349e-16,0.0,0.0,0.0,0.0,1.0,1.0
IQ4279678,0.0006680026720106881,0.0,0.02661973598715689,1.8338231694494997e-05,0,0,0,0,1.834696568326863e-12,0.0006680026720106881,0.0,0.0,0.0,1.0,1.5
IQ877135,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,7.615718244639104e-16,0.0,0.0,0.0,0.0,0.0,2.5
IQ596086,0.0006680026720106881,0.0,0.02661973598715689,6.334182496903138e-05,0,0,0,0,5.3594777981682006e-11,0.0006680026720106881,0.0,0.0,0.0,0.0,5.0
IQ679567,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952674e-06,0,0,0,0,1.8442791350002504e-16,0.0,0.0,0.0,0.0,2.0,3.5833333333333335
IQ686423,0.0020040080160320644,0.0,0.03145968798482178,0.00016280744412752206,0,0,0,0,-1.2365713824259331e-11,0.002004008016032064,0.0,1.3395775508235723e-05,1.3395775508235723e-05,0.0,1.0
IQ879440,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,3.012145754582577e-16,0.0,0.0,0.0,0.0,1.0,1.0
IQ4481238,0.0006680026720106881,0.0,0.02661973598715689,2.9777371368002803e-05,0,0,0,0,9.267689895336031e-12,0.0006680026720106881,0.0,0.0,0.0,1.0,1.0
IQ10598911,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952657e-06,0,0,0,0,-6.711469644886964e-16,0.0,0.0,0.0,0.0,0.0,1.0
IQ32702,0.0006680026720106881,0.0,0.02661973598715689,0.00031118985122836705,0,0,0,0,-2.435208583826582e-10,0.0006680026720106881,0.0,0.0,0.0,1.0,3.75
IQ298754,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952657e-06,0,0,0,0,-7.472111753673914e-17,0.0,0.0,0.0,0.0,1.0,1.0
IQ319639,0.0013360053440213762,0.0,0.02903971198598933,0.00030827442847111117,0,0,0,0,-3.504429103069664e-11,0.0013360053440213762,0.0,5.35831020329429e-06,5.35831020329429e-06,2.0,4.033333333333333
IQ407863,0.0,0.0020040080160320644,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,-1.515409880518907e-15,0.0,0.0,2.679155101647145e-06,2.679155101647145e-06,1.0,2.0
IQ7642070,0.0006680026720106881,0.0,0.02661973598715689,1.9391641443936057e-05,0,0,0,0,-2.8045738334444035e-11,0.0006680026720106881,0.0,0.0,0.0,1.0,1.0
IQ162270,0.0,0.0033400133600534404,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,-4.809880134871371e-16,0.0,0.0,1.6967982310431915e-05,1.6967982310431915e-05,1.0,1.5
IQ23872355,0.0006680026720106881,0.0,0.02661973598715689,0.00019313377550579693,0,0,0,0,-1.0751857592720141e-10,0.0006680026720106881,0.0,0.0,0.0,0.0,1.0
IQ882334,0.0,0.0013360053440213762,0.024199759988324444,3.7091892585952674e-06,0,0,0,0,2.7026885234576735e-16,0.0,0.0,1.7861034010980965e-06,1.7861034010980965e-06,0.0,1.0
IQ2445974,0.0006680026720106881,0.0006680026720106881,0.02661973598715689,0.0002004816794270742,0,0,0,0,6.275943838746378e-11,0.0006680026720106881,4.465258502745241e-07,1.7861034010980965e-06,1.7861034010980965e-06,1.0,1.0
IQ107637,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952674e-06,0,0,0,0,6.844273932119218e-16,0.0,0.0,0.0,0.0,1.0,2.0
IQ8728880,0.0013360053440213762,0.0,0.02903971198598933,2.432486315786776e-05,0,0,0,0,2.014888169872581e-11,0.0013360053440213762,0.0,8.930517005490482e-07,8.930517005490482e-07,1.0,3.0
IQ793619,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,9.719053547355652e-16,0.0,0.0,0.0,0.0,0.0,2.0
IQ95777,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,-4.1515966919442396e-16,0.0,0.0,0.0,0.0,1.0,1.0
IQ6857054,0.0006680026720106881,0.0,0.02661973598715689,4.104959752487382e-05,0,0,0,0,-1.8295602629926818e-11,0.0006680026720106881,0.0,0.0,0.0,0.0,2.0
IQ275442,0.0,0.0013360053440213762,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,-3.3452785997226264e-16,0.0,0.0,8.930517005490482e-07,8.930517005490482e-07,1.0,1.5
IQ9663942,0.0006680026720106881,0.0,0.02661973598715689,0.0001742354562332541,0,0,0,0,-6.731869965498828e-11,0.0006680026720106881,0.0,0.0,0.0,1.0,4.333333333333334
IQ255743,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952657e-06,0,0,0,0,-2.838132752380774e-16,0.0,0.0,0.0,0.0,0.0,1.0
IQ10201504,0.0006680026720106881,0.0,0.02661973598715689,1.3074892136548313e-05,0,0,0,0,-3.138255328319518e-12,0.0006680026720106881,0.0,0.0,0.0,1.0,1.0
IQ879338,0.0,0.0020040080160320644,0.024199759988324444,3.7091892585952674e-06,0,0,0,0,-1.077885027009465e-15,0.0,0.0,2.679155101647145e-06,2.679155101647145e-06,1.0,1.0
IQ4493491,0.0006680026720106881,0.0,0.02661973598715689,1.6594912742955226e-05,0,0,0,0,-1.6390049107490728e-11,0.0006680026720106881,0.0,0.0,0.0,1.0,1.0
IQ874491,0.0,0.0006680026720106881,0.024199759988324444,3.7091892585952666e-06,0,0,0,0,3.6560977984051977e-16,0.0,0.0,0.0,0.0,1.0,1.0
IQ26449,0.0006680026720106881,0.0013360053440213762,0.02661973598715689,0.0008526721359551385,0,0,0,0,3.663112017530104e-10,0.0006680026720106881,8.930517005490482e-07,2.679155101647145e-06,2.679155101647145e-06,1.0,1.5
