11/15/2017,79.63,IQTR543938366,IQ543938051,Assets/Products,IQ7797659
10/27/2017,34.28,IQTR542391878,IQ542391788,Private Company,IQ65075092
12/6/2017,3825.71,IQTR545849121,IQ540842123,Private Company,IQ107600537
12/11/2017,217.65,IQTR546465120,IQ537783079,Private Company,IQ111228893
11/28/2017,278.81,IQTR545141763,IQ5393511,Public Company,IQ602996337
11/14/2017,608.13,IQTR543825780,IQ543825691,Assets/Products,IQ11147129
12/13/2017,25.16,IQTR546716723,IQ130206655,Private Company,IQ23047276
12/3/2017,58257.36,IQTR545598746,IQ655542,Private Company,IQ93625
11/17/2017,51,IQTR545004173,IQ39064170,Private Company,IQ567230901
11/9/2017,155.32,IQTR544011956,IQ544010349,Private Company,IQ12739086
12/6/2017,25.67,IQTR545927269,IQ545926807,Private Company,IQ536646273
12/19/2017,1241.6,IQTR547052426,IQ311760,Private Company,IQ29618
12/19/2017,1241.6,IQTR547052426,IQ311760,Private Company,IQ23307
12/19/2017,1241.6,IQTR547052426,IQ311760,Private Company,IQ23893
11/2/2017,83.17,IQTR542447551,IQ542447102,Private Company,IQ240641776
11/9/2017,89.36,IQTR550102824,IQ550102801,Assets/Products,IQ405201
10/24/2017,33.43,IQTR541362334,IQ541362187,Assets/Products,IQ877582
11/2/2017,285.68,IQTR542493027,IQ346476456,Assets/Products,IQ37081411
12/22/2017,140.55,IQTR547597054,IQ5547738,Private Company,IQ5281857
12/19/2017,308.85,IQTR547095840,IQ322367130,Private Company,IQ875751
11/30/2017,120.49,IQTR545432041,IQ241862377,Private Company,IQ142497664
10/9/2017,895.94,IQTR541202963,IQ311887838,Private Company,IQ5559235
11/20/2017,167.88,IQTR544358493,IQ544358455,Assets/Products,IQ559762506
11/1/2017,611.17,IQTR542316926,IQ542316904,Assets/Products,IQ294382
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ11381811
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ138829272
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ537468807
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ426373749
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ215702318
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ102231476
11/27/2017,198.94,IQTR545164382,IQ20745020,Private Company,IQ228674447
11/24/2017,278.87,IQTR545740014,IQ225187061,Private Company,IQ104609433
10/31/2017,210.69,IQTR542721858,IQ542721826,Assets/Products,IQ229553231
12/4/2017,1100,IQTR545711015,IQ45731042,Private Company,IQ22111
11/16/2017,880.36,IQTR544061798,IQ302907,Private Company,IQ5303664
11/14/2017,895.18,IQTR543917323,IQ12647277,Private Company,IQ272485300
12/12/2017,56.04,IQTR546461800,IQ546448301,Private Company,IQ67124725
12/21/2017,76.74,IQTR547419109,IQ141110208,Private Company,IQ548405841
12/15/2017,125.76,IQTR609538611,IQ609540754,Assets/Products,IQ4183107
10/11/2017,227.85,IQTR540330533,IQ1703264,Private Company,IQ23014767
12/7/2017,606.3,IQTR545965608,IQ35555971,Private Company,IQ94614
11/1/2017,89.85,IQTR542712423,IQ414624131,Private Company,IQ875515
11/16/2017,84.98,IQTR544059819,IQ544059540,Assets/Products,IQ319791
10/23/2017,649.53,IQTR541293808,IQ354895,Private Company,IQ23307
12/26/2017,1028.51,IQTR547746201,IQ2855282,Private Company,IQ232036063
