12/21/2020,263.49,IQTR699102310,IQ699102246,Assets/Products,IQ699102632
12/22/2020,159.49,IQTR699217236,IQ699217218,Private Company,IQ587164467
10/19/2020,51.56,IQTR692414990,IQ21826171,Public Company,IQ262923964
12/12/2020,35801.92,IQTR698117658,IQ347983,Private Company,IQ336774
10/27/2020,583.05,IQTR693210682,IQ7133434,Private Company,IQ754881
12/22/2020,203.19,IQTR699200739,IQ381561221,Private Company,IQ263712791
10/16/2020,465.51,IQTR692271498,IQ555796543,Private Company,IQ60048201
10/25/2020,124.59,IQTR693007390,IQ52312735,Public Company,IQ6463012
12/16/2020,125.65,IQTR698582402,IQ39367945,Private Company,IQ21766771
12/21/2020,110,IQTR699072690,IQ699072680,Assets/Products,IQ431763406
12/18/2020,65.42,IQTR698775421,IQ698775366,Assets/Products,IQ105850992
11/2/2020,242.17,IQTR694039425,IQ39659151,Private Company,IQ26797345
11/11/2020,46.78,IQTR694678119,IQ29782491,Private Company,IQ8888162
11/19/2020,268.054,IQTR695485948,IQ28240761,Private Company,IQ548718880
11/19/2020,268.054,IQTR695485948,IQ28240761,Private Company,IQ39335212
11/19/2020,268.054,IQTR695485948,IQ28240761,Private Company,IQ419553381
11/19/2020,268.054,IQTR695485948,IQ28240761,Private Company,IQ9934140
11/19/2020,268.054,IQTR695485948,IQ28240761,Private Company,IQ238328329
11/12/2020,212.65,IQTR694917954,IQ6995884,Public Company,IQ694917951
11/24/2020,76.6,IQTR695907311,IQ695906105,Assets/Products,IQ38554617
11/2/2020,233.17,IQTR693718540,IQ906608,Private Company,IQ657893024
12/21/2020,3051.24,IQTR699086152,IQ29346,Private Company,IQ658113244
12/16/2020,307.91,IQTR698484102,IQ106899267,Private Company,IQ259627
11/24/2020,42.91,IQTR695891900,IQ5600535,Private Company,IQ874540
12/21/2020,1636.6,IQTR699084933,IQ699084594,Assets/Products,IQ661102859
11/12/2020,215.42,IQTR694814946,IQ573918458,Private Company,IQ649579797
11/26/2020,75.98,IQTR696082591,IQ117746051,Private Company,IQ45718117
11/4/2020,386.18,IQTR693971287,IQ693971261,Private Company,IQ587164467
12/10/2020,67.44,IQTR697803206,IQ6774144,Private Company,IQ291629081
10/30/2020,407.6,IQTR706632439,IQ118132926,Private Company,IQ36042
12/30/2020,41.82,IQTR699841748,IQ9776887,Public Company,IQ699841766
12/21/2020,2296.38,IQTR699485950,IQ262241549,Public Company,IQ303022599
12/9/2020,1300,IQTR697727722,IQ132687614,Private Company,IQ29002
12/14/2020,2886.89,IQTR698142679,IQ240458301,Private Company,IQ106667
12/1/2020,331.84,IQTR696592254,IQ635986002,Private Company,IQ47548990
12/1/2020,331.84,IQTR696592254,IQ635986002,Private Company,IQ696592215
11/18/2020,25.11,IQTR695382897,IQ695382865,Assets/Products,IQ695382857
12/22/2020,253.06,IQTR699496670,IQ431699301,Private Company,IQ587164467
11/30/2020,86.54,IQTR696474967,IQ34916,Public Company,IQ38720301
12/21/2020,233.69,IQTR699237762,IQ699237384,Assets/Products,IQ253665025
12/18/2020,2362.82,IQTR698738061,IQ120514,Private Company,IQ4158219
12/20/2020,130.87,IQTR699148680,IQ99153853,Public Company,IQ701311532
12/1/2020,1680.49,IQTR696566030,IQ7322532,Private Company,IQ628604936
10/28/2020,54.64,IQTR693279111,IQ20332553,Private Company,IQ876249
12/7/2020,28.74,IQTR697344178,IQ100241428,Public Company,-
10/5/2020,965.2,IQTR690867217,IQ539024074,Private Company,IQ412911458
12/17/2020,628.94,IQTR698579780,IQ108749025,Private Company,IQ382553
10/2/2020,1188.12,IQTR690593734,IQ137304893,Private Company,IQ222456646
12/15/2020,878.99,IQTR698307886,IQ555268516,Private Company,IQ285467
11/26/2020,120.8,IQTR696151819,IQ46831696,Private Company,IQ364624951
10/13/2020,29.19,IQTR691591879,IQ307045242,Private Company,IQ665043867
12/16/2020,332.87,IQTR698518960,IQ9405055,Private Company,IQ30012
12/9/2020,38.62,IQTR697807917,IQ54836934,Private Company,IQ260981970
11/25/2020,28.07,IQTR695991570,IQ131478455,Private Company,IQ35100693
12/30/2020,596.365,IQTR700552801,IQ33304,Private Company,IQ12344550
12/30/2020,596.365,IQTR700552801,IQ33304,Private Company,IQ789325
12/18/2020,204.43,IQTR698736975,IQ599049306,Private Company,IQ904817
12/17/2020,27.72,IQTR698594997,IQ118032655,Private Company,IQ5544484
12/3/2020,216.86,IQTR696924707,IQ696924271,Assets/Products,IQ881330
10/27/2020,380.25,IQTR693198779,IQ28240761,Private Company,-
10/27/2020,78.59,IQTR693203875,IQ28240761,Private Company,-
11/23/2020,37.1,IQTR695844027,IQ113532101,Private Company,IQ629489612
10/27/2020,1718.38,IQTR693203388,IQ616264696,Private Company,IQ28311
12/20/2020,56.39,IQTR699148478,IQ106528229,Public Company,IQ700217476
12/10/2020,922.69,IQTR697742446,IQ697742376,Assets/Products,IQ36013
12/1/2020,111.4,IQTR696579280,IQ696574487,Assets/Products,IQ365202365
11/23/2020,358.07,IQTR695800659,IQ9609617,Private Company,IQ288502
11/2/2020,36.67,IQTR693767951,IQ625637,Private Company,IQ31167
10/13/2020,1149.66,IQTR691617750,IQ225717751,Private Company,IQ355786
