6/18/2013,699.3,IQTR241811246,IQ241811016,Assets/Products,IQ4481307
6/13/2013,33.05,IQTR241674308,IQ241674003,Assets/Products,-
4/15/2013,11836.89,IQTR236486644,IQ30253,Private Company,IQ97023
6/19/2013,216.35,IQTR241909363,IQ241909281,Assets/Products,IQ114259389
4/29/2013,60.94,IQTR237681225,IQ883662,Public Company,IQ5397520
6/28/2013,53.9,IQTR242264898,IQ173791649,Private Company,IQ182843707
5/8/2013,28.14,IQTR253235287,IQ253235186,Private Company,IQ216007734
5/15/2013,126.86,IQTR240487453,IQ240487324,Assets/Products,IQ9681673
5/14/2013,26.2,IQTR240007865,IQ52784273,Private Company,IQ18863
5/29/2013,44.92,IQTR240969817,IQ46985600,Private Company,IQ4165606
6/28/2013,211.54,IQTR242263733,IQ23150298,Private Company,IQ28168
4/17/2013,55.25,IQTR236766098,IQ10062312,Private Company,IQ44227727
5/13/2013,64.85,IQTR239551355,IQ308183,Private Company,IQ183443757
6/14/2013,98.48,IQTR242045211,IQ701555,Private Company,IQ47063987
5/24/2013,106.92,IQTR240821025,IQ24655991,Private Company,IQ4481200
5/24/2013,259.61,IQTR240822973,IQ24655991,Private Company,IQ4481200
6/14/2013,78.67,IQTR248205858,IQ11340328,Public Company,IQ39454958
5/10/2013,47.53,IQTR239648643,IQ83652242,Private Company,IQ239648624
6/27/2013,36,IQTR242221007,IQ242220897,Private Company,IQ4481307
6/24/2013,3680.02,IQTR242038257,IQ36146,Private Company,IQ107911
5/21/2013,42.09,IQTR240630334,IQ52171810,Private Company,IQ1051103
5/20/2013,6776.28,IQTR240570634,IQ695365,Private Company,IQ36478
5/15/2013,62.94,IQTR240347333,IQ240347310,Assets/Products,IQ23500974
6/25/2013,892.94,IQTR242078030,IQ678615,Private Company,IQ7775184
4/25/2013,143.33,IQTR237551323,IQ237551313,Assets/Products,IQ23000926
6/24/2013,1044.55,IQTR242043220,IQ33184,Private Company,IQ21401
6/20/2013,29.6,IQTR245637978,IQ245637926,Private Company,IQ243364886
4/26/2013,28.47,IQTR237631960,IQ237631925,Assets/Products,IQ320908
4/24/2013,342.93,IQTR237402005,IQ10495014,Private Company,IQ33405327
6/17/2013,165.81,IQTR241756575,IQ28286661,Private Company,IQ220168
6/6/2013,74.63,IQTR241554773,IQ241365135,Private Company,IQ242025546
6/17/2013,749.95,IQTR241754200,IQ59197921,Private Company,IQ6462911
6/27/2013,44.96,IQTR242263061,IQ242262990,Assets/Products,IQ228797472
6/4/2013,183.54,IQTR241292672,IQ32530241,Private Company,IQ35418
5/27/2013,6797.1,IQTR240837772,IQ38724283,Private Company,IQ233369900
6/25/2013,35.41,IQTR242078047,IQ242078015,Assets/Products,IQ116512646
6/24/2013,49.68,IQTR242038513,IQ36668592,Private Company,-
5/28/2013,16.415,IQTR240876679,IQ23335210,Public Company,IQ20610869
5/28/2013,16.415,IQTR240876679,IQ23335210,Public Company,IQ130026170
6/18/2013,77.56,IQTR241828788,IQ111538420,Private Company,IQ6476139
5/28/2013,397.62,IQTR240858288,IQ82032365,Private Company,IQ42412727
6/12/2013,76.27,IQTR241636557,IQ428438,Private Company,IQ28958752
6/12/2013,97.49,IQTR241612911,IQ33032,Private Company,IQ127800
5/23/2013,154.89,IQTR240715548,IQ240715525,Assets/Products,IQ127549
6/11/2013,401.94,IQTR241549127,IQ30425451,Private Company,IQ2444407
4/8/2013,26.08,IQTR235099994,IQ235099960,Assets/Products,IQ7641974
6/17/2013,123.74,IQTR241756440,IQ7985353,Private Company,IQ308047
5/29/2013,735.69,IQTR240940612,IQ6562587,Private Company,IQ884397
5/23/2013,170.38,IQTR240716647,IQ27941,Private Company,IQ8594715
6/10/2013,210.18,IQTR241503147,IQ26556247,Private Company,IQ166839738
5/21/2013,299.98,IQTR240716071,IQ30564239,Private Company,IQ19617
5/16/2013,222,IQTR240434797,IQ46476375,Private Company,IQ103375
